Time,P1,P2,IM,Rec
861,0.999996648,0.999839962,0.16,0.99996
871,0.999996814,0.999844843,0.16,0.99998
881,0.999996971,0.999849552,0.16,0.99998
891,0.999997119,0.999854093,0.16,0.99998
901,0.999997259,0.999858476,0.16,0.99998
911,0.999997391,0.999862705,0.16,0.99998
921,0.999997516,0.999866787,0.16,0.99998
931,0.999997635,0.999870728,0.16,0.99998
941,0.999997746,0.999874534,0.16,0.99998
951,0.999997852,0.999878209,0.16,0.99998
961,0.999997952,0.999881759,0.16,1
971,0.999998047,0.999885189,0.16,1
981,0.999998137,0.999888504,0.16,1
991,0.999998223,0.999891707,0.16,1
4,0.969820106,0.953055098,0.3,0.86792
14,0.987315336,0.985105069,0.3,0.97874
24,0.98904676,0.986925137,0.3,0.98222
34,0.990411404,0.987420832,0.3,0.98408
44,0.991620099,0.9878374,0.3,0.98568
54,0.992680366,0.988273434,0.3,0.98688
64,0.993603381,0.988725305,0.3,0.98822
74,0.994403674,0.989181416,0.3,0.98934
84,0.995096221,0.989633095,0.3,0.99022
94,0.99569517,0.990074873,0.3,0.99116
104,0.996213328,0.990503524,0.3,0.9918
114,0.996662017,0.990917259,0.3,0.99254
124,0.997051094,0.991315184,0.3,0.99322
134,0.997389055,0.99169696,0.3,0.99382
144,0.99768318,0.992062599,0.3,0.99424
154,0.997939683,0.992412328,0.3,0.99448
164,0.998163856,0.992746513,0.3,0.99496
174,0.998360203,0.993065605,0.3,0.9952
184,0.998532558,0.993370107,0.3,0.99554
194,0.998684184,0.993660556,0.3,0.99576
204,0.998817864,0.993937501,0.3,0.99614
214,0.998935975,0.994201498,0.3,0.9963
224,0.999040548,0.9944531,0.3,0.99652
234,0.999133326,0.994692853,0.3,0.99682
244,0.999215803,0.994921294,0.3,0.99698
254,0.999289265,0.995138942,0.3,0.99712
264,0.999354823,0.995346304,0.3,0.99724
274,0.999413433,0.995543869,0.3,0.99738
284,0.999465927,0.995732107,0.3,0.99762
294,0.999513023,0.99591147,0.3,0.99768
304,0.999555348,0.996082394,0.3,0.9978
314,0.999593447,0.996245291,0.3,0.9979
324,0.999627796,0.996400561,0.3,0.99812
334,0.999658813,0.996548581,0.3,0.99816
344,0.999686861,0.996689713,0.3,0.99826
354,0.999712262,0.996824299,0.3,0.99834
364,0.999735298,0.996952668,0.3,0.99842
374,0.999756218,0.99707513,0.3,0.9985
384,0.99977524,0.99719198,0.3,0.99852
394,0.99979256,0.997303499,0.3,0.99854
404,0.999808349,0.997409953,0.3,0.99862
414,0.999822761,0.997511595,0.3,0.99872
424,0.99983593,0.997608664,0.3,0.99878
434,0.999847978,0.997701388,0.3,0.99884
444,0.999859012,0.99778998,0.3,0.99888
454,0.999869129,0.997874647,0.3,0.9989
464,0.999878414,0.99795558,0.3,0.99898
474,0.999886946,0.998032963,0.3,0.99904
484,0.999894792,0.99810697,0.3,0.99914
494,0.999902015,0.998177766,0.3,0.99918
504,0.999908671,0.998245505,0.3,0.9992
514,0.99991481,0.998310337,0.3,0.99924
524,0.999920477,0.998372401,0.3,0.99928
534,0.999925713,0.99843183,0.3,0.9993
544,0.999930555,0.998488749,0.3,0.99932
554,0.999935037,0.998543278,0.3,0.99936
564,0.999939188,0.99859553,0.3,0.9994
574,0.999943036,0.998645612,0.3,0.99944
584,0.999946607,0.998693626,0.3,0.99944
594,0.999949922,0.998739668,0.3,0.9995
601,0.999952101,0.998770773,0.3,0.9995
611,0.999955029,0.998813671,0.3,0.99954
621,0.999957752,0.998854833,0.3,0.99954
631,0.999960287,0.99889434,0.3,0.99954
641,0.999962648,0.998932266,0.3,0.99956
651,0.99996485,0.998968684,0.3,0.99964
661,0.999966904,0.999003661,0.3,0.99968
671,0.999968821,0.999037261,0.3,0.9997
681,0.999970611,0.999069548,0.3,0.99972
691,0.999972285,0.999100578,0.3,0.99978
701,0.99997385,0.999130407,0.3,0.99978
711,0.999975314,0.999159088,0.3,0.9998
721,0.999976686,0.999186672,0.3,0.99982
731,0.99997797,0.999213205,0.3,0.99982
741,0.999979174,0.999238734,0.3,0.99984
751,0.999980303,0.999263302,0.3,0.99986
761,0.999981363,0.99928695,0.3,0.99986
771,0.999982358,0.999309716,0.3,0.99986
781,0.999983292,0.999331639,0.3,0.99986
791,0.999984171,0.999352754,0.3,0.99986
801,0.999984997,0.999373095,0.3,0.99988
811,0.999985773,0.999392694,0.3,0.9999
821,0.999986505,0.999411582,0.3,0.9999
831,0.999987193,0.999429789,0.3,0.9999
841,0.999987842,0.999447342,0.3,0.9999
851,0.999988453,0.999464267,0.3,0.9999
861,0.99998903,0.999480592,0.3,0.99994
871,0.999989574,0.999496339,0.3,0.99996
881,0.999990087,0.999511533,0.3,0.99996
891,0.999990572,0.999526195,0.3,0.99996
901,0.99999103,0.999540346,0.3,0.99998
911,0.999991462,0.999554008,0.3,0.99998
921,0.999991871,0.999567198,0.3,0.99998
931,0.999992258,0.999579936,0.3,0.99998
941,0.999992624,0.99959224,0.3,0.99998
951,0.99999297,0.999604125,0.3,0.99998
961,0.999993298,0.999615609,0.3,0.99998
971,0.999993609,0.999626707,0.3,0.99998
981,0.999993903,0.999637434,0.3,1
991,0.999994182,0.999647803,0.3,1
4,0.923207453,0.871966047,0.45,0.74974
14,0.975952927,0.96992658,0.45,0.95738
24,0.979872532,0.975340423,0.45,0.96724
34,0.982587211,0.976572506,0.45,0.97058
44,0.984904323,0.977467726,0.45,0.97402
54,0.986893032,0.978364158,0.45,0.9772
64,0.988597797,0.979276653,0.45,0.97932
74,0.990059249,0.980186688,0.45,0.98122
84,0.991313273,0.981078606,0.45,0.98274
94,0.992390852,0.981942689,0.45,0.98422
