Time,P1,P2,IMe,IMh,Tint,Rec
884,0.925072155,0.998873457,0.788738645,106.9313111,59.22255251,0.90625
894,0.929378674,0.998909697,0.788738645,106.9313111,59.22255251,0.911
904,0.932270901,0.998947233,0.788738645,106.9313111,59.22255251,0.91475
914,0.934623082,0.998984769,0.788738645,106.9313111,59.22255251,0.9176
924,0.937438677,0.999017727,0.788738645,106.9313111,59.22255251,0.921
934,0.940560364,0.99904756,0.788738645,106.9313111,59.22255251,0.9247
944,0.942812059,0.999077394,0.788738645,106.9313111,59.22255251,0.92755
954,0.945332912,0.999147433,0.788738645,106.9313111,59.22255251,0.93075
964,0.948023095,0.999326343,0.788738645,106.9313111,59.22255251,0.9337
974,0.950397317,0.999368614,0.788738645,106.9313111,59.22255251,0.93655
984,0.952953908,0.999403006,0.788738645,106.9313111,59.22255251,0.9396
994,0.956326746,0.999414679,0.788738645,106.9313111,59.22255251,0.94295
4,0.014789596,0.975000218,0.58633366,48.76340945,993.8935217,0.0102
14,0.123150345,0.975208275,0.58633366,48.76340945,993.8935217,0.10495
24,0.245366231,0.975970727,0.58633366,48.76340945,993.8935217,0.22335
34,0.363534845,0.976669882,0.58633366,48.76340945,993.8935217,0.34205
44,0.484684075,0.97723992,0.58633366,48.76340945,993.8935217,0.46205
54,0.607867,0.978122229,0.58633366,48.76340945,993.8935217,0.582
64,0.729915146,0.979471487,0.58633366,48.76340945,993.8935217,0.70365
74,0.84827581,0.980601369,0.58633366,48.76340945,993.8935217,0.82155
84,0.965968555,0.981426884,0.58633366,48.76340945,993.8935217,0.9366
94,0.976370876,0.983848764,0.58633366,48.76340945,993.8935217,0.9655
104,0.97666433,0.985072267,0.58633366,48.76340945,993.8935217,0.96655
114,0.976882399,0.987928228,0.58633366,48.76340945,993.8935217,0.9671
124,0.977202317,0.988846467,0.58633366,48.76340945,993.8935217,0.96825
134,0.977531227,0.990088406,0.58633366,48.76340945,993.8935217,0.9694
144,0.977912946,0.991389563,0.58633366,48.76340945,993.8935217,0.97055
154,0.97875513,0.992030802,0.58633366,48.76340945,993.8935217,0.97225
164,0.979225128,0.993409066,0.58633366,48.76340945,993.8935217,0.97345
174,0.97983309,0.994567296,0.58633366,48.76340945,993.8935217,0.97475
184,0.98039762,0.995506078,0.58633366,48.76340945,993.8935217,0.97585
194,0.981350264,0.996138609,0.58633366,48.76340945,993.8935217,0.9773
204,0.982132326,0.997205301,0.58633366,48.76340945,993.8935217,0.97855
214,0.982731444,0.997835854,0.58633366,48.76340945,993.8935217,0.9794
224,0.983385008,0.997964788,0.58633366,48.76340945,993.8935217,0.98045
234,0.984274454,0.998427264,0.58633366,48.76340945,993.8935217,0.98165
244,0.985213927,0.998957541,0.58633366,48.76340945,993.8935217,0.9829
254,0.985716599,0.999215458,0.58633366,48.76340945,993.8935217,0.9837
264,0.986495426,0.999262894,0.58633366,48.76340945,993.8935217,0.98495
274,0.987457574,0.999406972,0.58633366,48.76340945,993.8935217,0.98605
284,0.988401333,0.999453617,0.58633366,48.76340945,993.8935217,0.9871
294,0.98912207,0.999500435,0.58633366,48.76340945,993.8935217,0.98805
304,0.989619457,0.999578069,0.58633366,48.76340945,993.8935217,0.98855
314,0.990717398,0.999672874,0.58633366,48.76340945,993.8935217,0.9899
324,0.992020053,0.999762117,0.58633366,48.76340945,993.8935217,0.99135
334,0.992333685,0.999857462,0.58633366,48.76340945,993.8935217,0.99185
344,0.993310308,0.999904166,0.58633366,48.76340945,993.8935217,0.99265
354,0.994100468,0.999911219,0.58633366,48.76340945,993.8935217,0.9936
364,0.994333307,0.999918273,0.58633366,48.76340945,993.8935217,0.993825
374,0.995485972,0.999925327,0.58633366,48.76340945,993.8935217,0.99485
384,0.995950847,0.99993238,0.58633366,48.76340945,993.8935217,0.9955
394,0.996838761,0.999939434,0.58633366,48.76340945,993.8935217,0.99645
404,0.997084526,0.999946487,0.58633366,48.76340945,993.8935217,0.996833333
414,0.997329614,0.999953541,0.58633366,48.76340945,993.8935217,0.99715
424,0.997388875,0.999960594,0.58633366,48.76340945,993.8935217,0.997191667
434,0.997534192,0.999967648,0.58633366,48.76340945,993.8935217,0.997325
444,0.997882971,0.999974701,0.58633366,48.76340945,993.8935217,0.9976
454,0.998373433,0.999981755,0.58633366,48.76340945,993.8935217,0.998133333
464,0.998477332,0.999988808,0.58633366,48.76340945,993.8935217,0.998283333
474,0.998586521,0.999995862,0.58633366,48.76340945,993.8935217,0.99839
484,0.998793866,1,0.58633366,48.76340945,993.8935217,0.99859
494,0.999111519,1,0.58633366,48.76340945,993.8935217,0.99895
504,0.999137413,1,0.58633366,48.76340945,993.8935217,0.998977778
514,0.999163306,1,0.58633366,48.76340945,993.8935217,0.999053333
524,0.9991892,1,0.58633366,48.76340945,993.8935217,0.999086667
534,0.999238058,1,0.58633366,48.76340945,993.8935217,0.9991625
544,0.999303517,1,0.58633366,48.76340945,993.8935217,0.99921
554,0.999372063,1,0.58633366,48.76340945,993.8935217,0.99928
564,0.999419173,1,0.58633366,48.76340945,993.8935217,0.999353704
574,0.999451537,1,0.58633366,48.76340945,993.8935217,0.999372222
584,0.999483901,1,0.58633366,48.76340945,993.8935217,0.999390741
594,0.999619832,1,0.58633366,48.76340945,993.8935217,0.9995125
604,0.999726481,1,0.58633366,48.76340945,993.8935217,0.999703846
614,0.999788124,1,0.58633366,48.76340945,993.8935217,0.999742308
624,0.999822327,1,0.58633366,48.76340945,993.8935217,0.99980625
634,0.999849982,1,0.58633366,48.76340945,993.8935217,0.999821875
644,0.999877637,1,0.58633366,48.76340945,993.8935217,0.9998375
654,0.999905621,1,0.58633366,48.76340945,993.8935217,0.999875
664,0.999934997,1,0.58633366,48.76340945,993.8935217,0.999913333
674,0.999964374,1,0.58633366,48.76340945,993.8935217,0.99993
684,0.99999375,1,0.58633366,48.76340945,993.8935217,0.999946667
