Rec,Time,P1,P2
0.984,770,0.975114173,0.998664011
0.984,771,0.975182099,0.998670478
0.984,772,0.975249798,0.998676909
0.984,773,0.975317272,0.998683304
0.984,774,0.975384522,0.998689663
0.984,775,0.975451549,0.998695987
0.984,776,0.975518353,0.998702276
0.984,777,0.975584936,0.99870853
0.984,778,0.975651298,0.99871475
0.984,779,0.97571744,0.998720935
0.985,780,0.975783363,0.998727085
0.985,781,0.975849068,0.998733202
0.986,782,0.975914556,0.998739285
0.986,783,0.975979827,0.998745334
0.986,784,0.976044883,0.99875135
0.986,785,0.976109724,0.998757332
0.986,786,0.976174352,0.998763282
0.986,787,0.976238766,0.998769199
0.986,788,0.976302968,0.998775083
0.986,789,0.976366959,0.998780935
0.986,790,0.97643074,0.998786755
0.986,791,0.97649431,0.998792543
0.986,792,0.976557672,0.998798299
0.986,793,0.976620826,0.998804023
0.986,794,0.976683772,0.998809717
0.986,795,0.976746513,0.998815379
0.986,796,0.976809047,0.99882101
0.986,797,0.976871377,0.99882661
0.986,798,0.976933503,0.998832179
0.986,799,0.976995425,0.998837719
0.986,800,0.977057145,0.998843228
0.986,801,0.977118664,0.998848707
0.986,802,0.977179981,0.998854156
0.987,803,0.977241099,0.998859575
0.987,804,0.977302017,0.998864965
0.987,805,0.977362737,0.998870326
0.988,806,0.977423259,0.998875658
0.988,807,0.977483584,0.99888096
0.988,808,0.977543712,0.998886234
0.988,809,0.977603646,0.998891479
0.988,810,0.977663384,0.998896696
0.988,811,0.977722929,0.998901885
0.988,812,0.977782281,0.998907046
0.988,813,0.97784144,0.998912178
0.988,814,0.977900407,0.998917284
0.988,815,0.977959183,0.998922361
0.988,816,0.978017769,0.998927411
0.988,817,0.978076166,0.998932434
0.988,818,0.978134374,0.99893743
0.988,819,0.978192394,0.998942399
0.988,820,0.978250226,0.998947341
0.988,821,0.978307872,0.998952257
0.988,822,0.978365332,0.998957146
0.988,823,0.978422607,0.998962009
0.988,824,0.978479697,0.998966847
0.988,825,0.978536604,0.998971658
0.988,826,0.978593328,0.998976443
0.988,827,0.978649869,0.998981203
0.988,828,0.978706229,0.998985937
0.988,829,0.978762407,0.998990646
0.988,830,0.978818406,0.99899533
0.988,831,0.978874225,0.998999989
0.988,832,0.978929865,0.999004624
0.988,833,0.978985326,0.999009233
0.988,834,0.97904061,0.999013818
0.988,835,0.979095718,0.999018379
0.988,836,0.979150649,0.999022915
0.988,837,0.979205405,0.999027427
0.988,838,0.979259986,0.999031915
0.988,839,0.979314392,0.99903638
0.988,840,0.979368626,0.999040821
0.988,841,0.979422686,0.999045238
0.988,842,0.979476574,0.999049632
0.988,843,0.979530291,0.999054003
0.988,844,0.979583836,0.999058351
0.988,845,0.979637212,0.999062675
0.988,846,0.979690418,0.999066977
0.988,847,0.979743454,0.999071256
0.988,848,0.979796323,0.999075513
0.988,849,0.979849024,0.999079747
0.988,850,0.979901558,0.999083959
0.988,851,0.979953925,0.999088149
0.988,852,0.980006127,0.999092317
0.988,853,0.980058163,0.999096463
0.988,854,0.980110035,0.999100587
0.988,855,0.980161743,0.999104689
0.988,856,0.980213288,0.99910877
0.988,857,0.98026467,0.99911283
0.988,858,0.980315889,0.999116869
0.988,859,0.980366948,0.999120886
0.988,860,0.980417845,0.999124882
0.988,861,0.980468582,0.999128858
0.988,862,0.98051916,0.999132813
0.988,863,0.980569578,0.999136747
0.988,864,0.980619838,0.99914066
0.988,865,0.980669941,0.999144554
0.988,866,0.980719885,0.999148427
0.988,867,0.980769673,0.99915228
0.988,868,0.980819305,0.999156113
0.988,869,0.980868782,0.999159926
0.988,870,0.980918103,0.999163719
0.988,871,0.98096727,0.999167492
0.988,872,0.981016284,0.999171246
0.988,873,0.981065144,0.999174981
0.989,874,0.981113851,0.999178696
0.989,875,0.981162406,0.999182392
0.989,876,0.98121081,0.999186069
0.99,877,0.981259063,0.999189727
0.99,878,0.981307165,0.999193366
0.991,879,0.981355118,0.999196986
0.991,880,0.981402921,0.999200588
0.991,881,0.981450575,0.999204171
0.991,882,0.981498081,0.999207736
0.991,883,0.98154544,0.999211282
0.991,884,0.981592652,0.99921481
0.991,885,0.981639716,0.99921832
0.991,886,0.981686635,0.999221812
0.991,887,0.981733409,0.999225287
0.991,888,0.981780037,0.999228743
0.991,889,0.981826521,0.999232182
0.991,890,0.981872862,0.999235603
0.991,891,0.981919058,0.999239006
0.991,892,0.981965112,0.999242392
0.991,893,0.982011024,0.999245761
0.991,894,0.982056794,0.999249113
0.991,895,0.982102423,0.999252447
0.991,896,0.982147911,0.999255765
0.991,897,0.982193258,0.999259066
0.991,898,0.982238467,0.99926235
0.991,899,0.982283535,0.999265617
0.991,900,0.982328466,0.999268867
0.991,901,0.982373257,0.999272101
0.991,902,0.982417912,0.999275319
0.991,903,0.982462429,0.999278521
0.991,904,0.982506809,0.999281706
0.991,905,0.982551054,0.999284875
0.991,906,0.982595162,0.999288028
0.991,907,0.982639136,0.999291165
0.991,908,0.982682975,0.999294286
0.991,909,0.982726679,0.999297391
0.991,910,0.98277025,0.999300481
0.991,911,0.982813688,0.999303555
0.991,912,0.982856992,0.999306614
0.991,913,0.982900165,0.999309657
0.991,914,0.982943206,0.999312685
0.991,915,0.982986115,0.999315698
0.991,916,0.983028894,0.999318695
0.991,917,0.983071543,0.999321678
0.991,918,0.983114061,0.999324645
0.991,919,0.98315645,0.999327598
0.991,920,0.98319871,0.999330536
0.991,921,0.983240842,0.999333459
0.991,922,0.983282846,0.999336367
0.991,923,0.983324722,0.999339261
0.991,924,0.983366471,0.999342141
0.991,925,0.983408093,0.999345006
0.991,926,0.98344959,0.999347856
0.991,927,0.98349096,0.999350693
0.991,928,0.983532205,0.999353515
0.991,929,0.983573326,0.999356324
0.991,930,0.983614322,0.999359118
0.991,931,0.983655194,0.999361898
0.991,932,0.983695943,0.999364665
0.991,933,0.983736568,0.999367418
0.991,934,0.983777072,0.999370157
0.991,935,0.983817452,0.999372882
0.991,936,0.983857712,0.999375594
0.991,937,0.98389785,0.999378293
0.991,938,0.983937867,0.999380978
0.991,939,0.983977763,0.99938365
0.991,940,0.98401754,0.999386309
0.991,941,0.984057197,0.999388954
0.991,942,0.984096735,0.999391587
0.991,943,0.984136154,0.999394206
0.991,944,0.984175455,0.999396813
0.991,945,0.984214639,0.999399407
0.991,946,0.984253704,0.999401988
0.991,947,0.984292653,0.999404556
0.991,948,0.984331485,0.999407111
0.991,949,0.984370201,0.999409654
0.991,950,0.984408801,0.999412185
0.991,951,0.984447286,0.999414703
0.991,952,0.984485656,0.999417209
0.991,953,0.984523911,0.999419702
0.991,954,0.984562052,0.999422183
0.991,955,0.98460008,0.999424652
0.991,956,0.984637994,0.999427109
0.991,957,0.984675795,0.999429554
0.991,958,0.984713483,0.999431987
0.991,959,0.98475106,0.999434408
0.991,960,0.984788525,0.999436818
0.991,961,0.984825878,0.999439215
0.991,962,0.98486312,0.999441601
0.991,963,0.984900252,0.999443975
0.991,964,0.984937274,0.999446338
0.991,965,0.984974186,0.999448689
0.991,966,0.985010988,0.999451028
0.991,967,0.985047682,0.999453357
0.991,968,0.985084266,0.999455674
0.991,969,0.985120743,0.99945798
0.991,970,0.985157112,0.999460274
0.991,971,0.985193373,0.999462557
0.991,972,0.985229527,0.99946483
0.991,973,0.985265574,0.999467091
0.991,974,0.985301515,0.999469342
0.991,975,0.98533735,0.999471581
0.991,976,0.98537308,0.99947381
0.991,977,0.985408704,0.999476028
0.991,978,0.985444223,0.999478235
0.991,979,0.985479638,0.999480432
0.991,980,0.985514948,0.999482618
0.991,981,0.985550155,0.999484793
0.991,982,0.985585258,0.999486958
0.991,983,0.985620259,0.999489113
0.991,984,0.985655156,0.999491257
0.991,985,0.985689951,0.999493391
0.991,986,0.985724645,0.999495514
0.991,987,0.985759236,0.999497628
0.991,988,0.985793727,0.999499731
0.991,989,0.985828116,0.999501824
0.992,990,0.985862405,0.999503907
0.992,991,0.985896593,0.999505981
0.992,992,0.985930682,0.999508044
0.992,993,0.985964671,0.999510097
0.992,994,0.985998561,0.999512141
0.992,995,0.986032352,0.999514175
0.992,996,0.986066044,0.999516199
0.992,997,0.986099639,0.999518214
0.992,998,0.986133135,0.999520218
0.992,999,0.986166534,0.999522214
0.992,1000,0.986199836,0.9995242
