Rec,Time,P1,P2
0.999,1523,0.999985305,0.998069074
0.999,1524,0.999985357,0.998073575
0.999,1525,0.999985408,0.998078063
0.999,1526,0.999985459,0.998082539
0.999,1527,0.99998551,0.998087003
0.999,1528,0.999985561,0.998091455
0.999,1529,0.999985611,0.998095895
0.999,1530,0.999985661,0.998100323
0.999,1531,0.999985712,0.998104739
0.999,1532,0.999985761,0.998109144
0.999,1533,0.999985811,0.998113536
0.999,1534,0.999985861,0.998117917
0.999,1535,0.99998591,0.998122286
0.999,1536,0.999985959,0.998126643
0.999,1537,0.999986008,0.998130988
0.999,1538,0.999986057,0.998135322
0.999,1539,0.999986105,0.998139644
0.999,1540,0.999986154,0.998143955
0.999,1541,0.999986202,0.998148254
0.999,1542,0.99998625,0.998152541
0.999,1543,0.999986298,0.998156818
0.999,1544,0.999986345,0.998161082
0.999,1545,0.999986392,0.998165335
0.999,1546,0.99998644,0.998169577
0.999,1547,0.999986487,0.998173807
0.999,1548,0.999986534,0.998178027
0.999,1549,0.99998658,0.998182234
0.999,1550,0.999986627,0.998186431
0.999,1551,0.999986673,0.998190616
0.999,1552,0.999986719,0.998194791
0.999,1553,0.999986765,0.998198954
0.999,1554,0.999986811,0.998203106
0.999,1555,0.999986856,0.998207246
0.999,1556,0.999986902,0.998211376
0.999,1557,0.999986947,0.998215495
0.999,1558,0.999986992,0.998219603
0.999,1559,0.999987037,0.9982237
0.999,1560,0.999987082,0.998227786
0.999,1561,0.999987126,0.998231861
0.999,1562,0.999987171,0.998235926
0.999,1563,0.999987215,0.998239979
0.999,1564,0.999987259,0.998244022
0.999,1565,0.999987303,0.998248054
0.999,1566,0.999987346,0.998252075
0.999,1567,0.99998739,0.998256086
0.999,1568,0.999987433,0.998260086
0.999,1569,0.999987476,0.998264075
0.999,1570,0.999987519,0.998268054
0.999,1571,0.999987562,0.998272022
0.999,1572,0.999987605,0.99827598
0.999,1573,0.999987647,0.998279927
0.999,1574,0.99998769,0.998283864
0.999,1575,0.999987732,0.99828779
0.999,1576,0.999987774,0.998291706
0.999,1577,0.999987816,0.998295612
0.999,1578,0.999987857,0.998299507
0.999,1579,0.999987899,0.998303392
0.999,1580,0.99998794,0.998307267
0.999,1581,0.999987982,0.998311132
0.999,1582,0.999988023,0.998314986
0.999,1583,0.999988063,0.99831883
0.999,1584,0.999988104,0.998322664
0.999,1585,0.999988145,0.998326488
0.999,1586,0.999988185,0.998330302
0.999,1587,0.999988226,0.998334106
0.999,1588,0.999988266,0.998337899
0.999,1589,0.999988306,0.998341683
0.999,1590,0.999988345,0.998345457
0.999,1591,0.999988385,0.998349221
0.999,1592,0.999988425,0.998352975
0.999,1593,0.999988464,0.998356719
0.999,1594,0.999988503,0.998360453
0.999,1595,0.999988542,0.998364178
0.999,1596,0.999988581,0.998367892
0.999,1597,0.99998862,0.998371597
0.999,1598,0.999988658,0.998375293
0.999,1599,0.999988697,0.998378978
0.999,1600,0.999988735,0.998382654
0.999,1601,0.999988773,0.99838632
0.999,1602,0.999988811,0.998389977
0.999,1603,0.999988849,0.998393624
0.999,1604,0.999988887,0.998397261
0.999,1605,0.999988925,0.998400889
0.999,1606,0.999988962,0.998404508
0.999,1607,0.999988999,0.998408117
0.999,1608,0.999989036,0.998411716
0.999,1609,0.999989073,0.998415306
0.999,1610,0.99998911,0.998418887
0.999,1611,0.999989147,0.998422459
0.999,1612,0.999989184,0.998426021
0.999,1613,0.99998922,0.998429574
0.999,1614,0.999989256,0.998433117
0.999,1615,0.999989293,0.998436652
0.999,1616,0.999989329,0.998440177
0.999,1617,0.999989365,0.998443693
0.999,1618,0.9999894,0.998447199
0.999,1619,0.999989436,0.998450697
0.999,1620,0.999989471,0.998454185
0.999,1621,0.999989507,0.998457665
0.999,1622,0.999989542,0.998461135
0.999,1623,0.999989577,0.998464597
0.999,1624,0.999989612,0.998468049
0.999,1625,0.999989647,0.998471492
0.999,1626,0.999989682,0.998474927
0.999,1627,0.999989716,0.998478352
0.999,1628,0.999989751,0.998481769
0.999,1629,0.999989785,0.998485177
0.999,1630,0.999989819,0.998488576
0.999,1631,0.999989853,0.998491966
0.999,1632,0.999989887,0.998495347
0.999,1633,0.999989921,0.99849872
0.999,1634,0.999989955,0.998502084
0.999,1635,0.999989988,0.998505439
0.999,1636,0.999990021,0.998508785
0.999,1637,0.999990055,0.998512123
0.999,1638,0.999990088,0.998515452
0.999,1639,0.999990121,0.998518773
0.999,1640,0.999990154,0.998522085
0.999,1641,0.999990187,0.998525389
0.999,1642,0.999990219,0.998528683
0.999,1643,0.999990252,0.99853197
0.999,1644,0.999990284,0.998535248
1,1645,0.999990317,0.998538517
1,1646,0.999990349,0.998541778
1,1647,0.999990381,0.998545031
1,1648,0.999990413,0.998548275
1,1649,0.999990445,0.998551511
1,1650,0.999990476,0.998554739
1,1651,0.999990508,0.998557958
1,1652,0.999990539,0.998561169
1,1653,0.999990571,0.998564372
1,1654,0.999990602,0.998567566
1,1655,0.999990633,0.998570752
1,1656,0.999990664,0.998573931
1,1657,0.999990695,0.998577101
1,1658,0.999990726,0.998580262
1,1659,0.999990756,0.998583416
1,1660,0.999990787,0.998586562
1,1661,0.999990817,0.998589699
1,1662,0.999990848,0.998592829
1,1663,0.999990878,0.99859595
1,1664,0.999990908,0.998599064
1,1665,0.999990938,0.998602169
1,1666,0.999990968,0.998605267
1,1667,0.999990998,0.998608356
1,1668,0.999991027,0.998611438
1,1669,0.999991057,0.998614512
1,1670,0.999991086,0.998617578
1,1671,0.999991116,0.998620636
1,1672,0.999991145,0.998623686
1,1673,0.999991174,0.998626729
1,1674,0.999991203,0.998629764
1,1675,0.999991232,0.998632791
1,1676,0.99999126,0.99863581
1,1677,0.999991289,0.998638822
1,1678,0.999991318,0.998641826
1,1679,0.999991346,0.998644822
1,1680,0.999991375,0.998647811
1,1681,0.999991403,0.998650792
1,1682,0.999991431,0.998653765
1,1683,0.999991459,0.998656731
1,1684,0.999991487,0.998659689
1,1685,0.999991515,0.99866264
1,1686,0.999991542,0.998665584
1,1687,0.99999157,0.998668519
1,1688,0.999991598,0.998671448
1,1689,0.999991625,0.998674369
1,1690,0.999991652,0.998677282
1,1691,0.99999168,0.998680189
1,1692,0.999991707,0.998683087
1,1693,0.999991734,0.998685979
1,1694,0.999991761,0.998688863
1,1695,0.999991788,0.99869174
1,1696,0.999991814,0.998694609
1,1697,0.999991841,0.998697471
1,1698,0.999991867,0.998700326
1,1699,0.999991894,0.998703174
1,1700,0.99999192,0.998706015
1,1701,0.999991947,0.998708848
1,1702,0.999991973,0.998711675
1,1703,0.999991999,0.998714494
1,1704,0.999992025,0.998717306
1,1705,0.999992051,0.998720111
1,1706,0.999992076,0.998722908
1,1707,0.999992102,0.998725699
1,1708,0.999992128,0.998728483
1,1709,0.999992153,0.99873126
1,1710,0.999992178,0.998734029
1,1711,0.999992204,0.998736792
1,1712,0.999992229,0.998739548
1,1713,0.999992254,0.998742297
1,1714,0.999992279,0.998745038
1,1715,0.999992304,0.998747773
1,1716,0.999992329,0.998750502
1,1717,0.999992354,0.998753223
1,1718,0.999992378,0.998755937
1,1719,0.999992403,0.998758645
1,1720,0.999992427,0.998761346
1,1721,0.999992452,0.99876404
1,1722,0.999992476,0.998766727
1,1723,0.9999925,0.998769408
1,1724,0.999992525,0.998772081
1,1725,0.999992549,0.998774749
1,1726,0.999992573,0.998777409
1,1727,0.999992596,0.998780063
1,1728,0.99999262,0.99878271
1,1729,0.999992644,0.99878535
1,1730,0.999992668,0.998787984
1,1731,0.999992691,0.998790612
1,1732,0.999992715,0.998793232
1,1733,0.999992738,0.998795847
1,1734,0.999992761,0.998798454
1,1735,0.999992784,0.998801055
1,1736,0.999992807,0.99880365
1,1737,0.99999283,0.998806238
1,1738,0.999992853,0.99880882
1,1739,0.999992876,0.998811395
1,1740,0.999992899,0.998813964
1,1741,0.999992922,0.998816526
1,1742,0.999992944,0.998819082
1,1743,0.999992967,0.998821632
1,1744,0.999992989,0.998824175
1,1745,0.999993012,0.998826712
1,1746,0.999993034,0.998829243
1,1747,0.999993056,0.998831767
1,1748,0.999993078,0.998834286
1,1749,0.9999931,0.998836797
1,1750,0.999993122,0.998839303
1,1751,0.999993144,0.998841802
1,1752,0.999993166,0.998844296
1,1753,0.999993188,0.998846783
1,1754,0.99999321,0.998849263
1,1755,0.999993231,0.998851738
1,1756,0.999993253,0.998854207
1,1757,0.999993274,0.998856669
1,1758,0.999993295,0.998859125
1,1759,0.999993317,0.998861575
1,1760,0.999993338,0.99886402
1,1761,0.999993359,0.998866458
1,1762,0.99999338,0.99886889
1,1763,0.999993401,0.998871316
1,1764,0.999993422,0.998873736
1,1765,0.999993443,0.99887615
1,1766,0.999993464,0.998878558
1,1767,0.999993484,0.99888096
1,1768,0.999993505,0.998883356
1,1769,0.999993525,0.998885747
1,1770,0.999993546,0.998888131
1,1771,0.999993566,0.99889051
1,1772,0.999993587,0.998892882
1,1773,0.999993607,0.998895249
1,1774,0.999993627,0.99889761
1,1775,0.999993647,0.998899965
1,1776,0.999993667,0.998902315
1,1777,0.999993687,0.998904658
1,1778,0.999993707,0.998906996
1,1779,0.999993727,0.998909328
1,1780,0.999993746,0.998911654
1,1781,0.999993766,0.998913975
1,1782,0.999993786,0.99891629
1,1783,0.999993805,0.998918599
1,1784,0.999993825,0.998920902
1,1785,0.999993844,0.9989232
1,1786,0.999993863,0.998925492
1,1787,0.999993883,0.998927779
1,1788,0.999993902,0.99893006
1,1789,0.999993921,0.998932335
1,1790,0.99999394,0.998934605
1,1791,0.999993959,0.99893687
1,1792,0.999993978,0.998939128
1,1793,0.999993997,0.998941381
1,1794,0.999994016,0.998943629
1,1795,0.999994034,0.998945871
1,1796,0.999994053,0.998948108
1,1797,0.999994072,0.998950339
1,1798,0.99999409,0.998952565
1,1799,0.999994109,0.998954785
1,1800,0.999994127,0.998957
1,1801,0.999994145,0.99895921
1,1802,0.999994164,0.998961414
1,1803,0.999994182,0.998963612
1,1804,0.9999942,0.998965806
1,1805,0.999994218,0.998967994
1,1806,0.999994236,0.998970176
1,1807,0.999994254,0.998972354
1,1808,0.999994272,0.998974526
1,1809,0.99999429,0.998976692
1,1810,0.999994308,0.998978854
1,1811,0.999994325,0.99898101
1,1812,0.999994343,0.998983161
1,1813,0.99999436,0.998985307
1,1814,0.999994378,0.998987447
1,1815,0.999994395,0.998989583
1,1816,0.999994413,0.998991713
1,1817,0.99999443,0.998993838
1,1818,0.999994447,0.998995957
1,1819,0.999994465,0.998998072
1,1820,0.999994482,0.999000182
1,1821,0.999994499,0.999002286
1,1822,0.999994516,0.999004385
1,1823,0.999994533,0.999006479
1,1824,0.99999455,0.999008569
1,1825,0.999994567,0.999010653
1,1826,0.999994584,0.999012732
1,1827,0.9999946,0.999014806
1,1828,0.999994617,0.999016875
1,1829,0.999994634,0.999018939
1,1830,0.99999465,0.999020998
1,1831,0.999994667,0.999023052
1,1832,0.999994683,0.999025101
1,1833,0.999994699,0.999027145
1,1834,0.999994716,0.999029184
1,1835,0.999994732,0.999031218
1,1836,0.999994748,0.999033247
1,1837,0.999994765,0.999035272
1,1838,0.999994781,0.999037291
1,1839,0.999994797,0.999039306
1,1840,0.999994813,0.999041316
1,1841,0.999994829,0.999043321
1,1842,0.999994845,0.999045321
1,1843,0.99999486,0.999047316
1,1844,0.999994876,0.999049306
1,1845,0.999994892,0.999051292
1,1846,0.999994908,0.999053273
1,1847,0.999994923,0.999055249
1,1848,0.999994939,0.999057221
1,1849,0.999994954,0.999059187
1,1850,0.99999497,0.999061149
1,1851,0.999994985,0.999063107
1,1852,0.999995,0.999065059
1,1853,0.999995016,0.999067007
1,1854,0.999995031,0.99906895
1,1855,0.999995046,0.999070889
1,1856,0.999995061,0.999072823
1,1857,0.999995076,0.999074752
1,1858,0.999995091,0.999076676
1,1859,0.999995106,0.999078596
1,1860,0.999995121,0.999080512
1,1861,0.999995136,0.999082423
1,1862,0.999995151,0.999084329
1,1863,0.999995166,0.999086231
1,1864,0.999995181,0.999088128
1,1865,0.999995195,0.99909002
1,1866,0.99999521,0.999091908
1,1867,0.999995225,0.999093792
1,1868,0.999995239,0.999095671
1,1869,0.999995254,0.999097546
1,1870,0.999995268,0.999099416
1,1871,0.999995282,0.999101281
1,1872,0.999995297,0.999103143
1,1873,0.999995311,0.999104999
1,1874,0.999995325,0.999106852
1,1875,0.999995339,0.9991087
1,1876,0.999995354,0.999110543
1,1877,0.999995368,0.999112382
1,1878,0.999995382,0.999114217
1,1879,0.999995396,0.999116047
1,1880,0.99999541,0.999117873
1,1881,0.999995424,0.999119695
1,1882,0.999995437,0.999121512
1,1883,0.999995451,0.999123326
1,1884,0.999995465,0.999125134
1,1885,0.999995479,0.999126939
1,1886,0.999995492,0.999128739
1,1887,0.999995506,0.999130535
1,1888,0.99999552,0.999132326
1,1889,0.999995533,0.999134114
1,1890,0.999995547,0.999135897
1,1891,0.99999556,0.999137676
1,1892,0.999995573,0.99913945
1,1893,0.999995587,0.999141221
1,1894,0.9999956,0.999142987
1,1895,0.999995613,0.999144749
1,1896,0.999995626,0.999146507
1,1897,0.99999564,0.999148261
1,1898,0.999995653,0.999150011
1,1899,0.999995666,0.999151756
1,1900,0.999995679,0.999153497
1,1901,0.999995692,0.999155235
1,1902,0.999995705,0.999156968
1,1903,0.999995718,0.999158697
1,1904,0.999995731,0.999160422
1,1905,0.999995743,0.999162143
1,1906,0.999995756,0.99916386
1,1907,0.999995769,0.999165572
1,1908,0.999995782,0.999167281
1,1909,0.999995794,0.999168986
1,1910,0.999995807,0.999170687
1,1911,0.999995819,0.999172383
1,1912,0.999995832,0.999174076
1,1913,0.999995844,0.999175765
1,1914,0.999995857,0.99917745
1,1915,0.999995869,0.99917913
1,1916,0.999995882,0.999180807
1,1917,0.999995894,0.99918248
1,1918,0.999995906,0.999184149
1,1919,0.999995918,0.999185814
1,1920,0.999995931,0.999187475
1,1921,0.999995943,0.999189132
1,1922,0.999995955,0.999190786
1,1923,0.999995967,0.999192435
1,1924,0.999995979,0.999194081
1,1925,0.999995991,0.999195723
1,1926,0.999996003,0.999197361
1,1927,0.999996015,0.999198995
1,1928,0.999996027,0.999200625
1,1929,0.999996038,0.999202251
1,1930,0.99999605,0.999203874
1,1931,0.999996062,0.999205493
1,1932,0.999996074,0.999207108
1,1933,0.999996085,0.999208719
1,1934,0.999996097,0.999210326
1,1935,0.999996108,0.99921193
1,1936,0.99999612,0.99921353
1,1937,0.999996132,0.999215126
1,1938,0.999996143,0.999216719
1,1939,0.999996154,0.999218308
1,1940,0.999996166,0.999219893
1,1941,0.999996177,0.999221474
1,1942,0.999996188,0.999223052
1,1943,0.9999962,0.999224626
1,1944,0.999996211,0.999226196
1,1945,0.999996222,0.999227763
1,1946,0.999996233,0.999229326
1,1947,0.999996245,0.999230885
1,1948,0.999996256,0.999232441
1,1949,0.999996267,0.999233993
1,1950,0.999996278,0.999235542
1,1951,0.999996289,0.999237087
1,1952,0.9999963,0.999238628
1,1953,0.999996311,0.999240166
1,1954,0.999996321,0.9992417
1,1955,0.999996332,0.999243231
1,1956,0.999996343,0.999244758
1,1957,0.999996354,0.999246281
1,1958,0.999996365,0.999247801
1,1959,0.999996375,0.999249318
1,1960,0.999996386,0.999250831
1,1961,0.999996397,0.99925234
1,1962,0.999996407,0.999253846
1,1963,0.999996418,0.999255349
1,1964,0.999996428,0.999256848
1,1965,0.999996439,0.999258343
1,1966,0.999996449,0.999259835
1,1967,0.99999646,0.999261324
1,1968,0.99999647,0.999262809
1,1969,0.99999648,0.999264291
1,1970,0.999996491,0.999265769
1,1971,0.999996501,0.999267244
1,1972,0.999996511,0.999268715
1,1973,0.999996521,0.999270183
1,1974,0.999996532,0.999271648
1,1975,0.999996542,0.999273109
1,1976,0.999996552,0.999274567
1,1977,0.999996562,0.999276022
1,1978,0.999996572,0.999277473
1,1979,0.999996582,0.999278921
1,1980,0.999996592,0.999280366
1,1981,0.999996602,0.999281807
1,1982,0.999996612,0.999283245
1,1983,0.999996622,0.999284679
1,1984,0.999996632,0.999286111
1,1985,0.999996641,0.999287539
1,1986,0.999996651,0.999288963
1,1987,0.999996661,0.999290385
1,1988,0.999996671,0.999291803
1,1989,0.99999668,0.999293218
1,1990,0.99999669,0.99929463
1,1991,0.9999967,0.999296038
1,1992,0.999996709,0.999297443
1,1993,0.999996719,0.999298845
1,1994,0.999996728,0.999300244
1,1995,0.999996738,0.999301639
1,1996,0.999996747,0.999303032
1,1997,0.999996757,0.999304421
1,1998,0.999996766,0.999305807
1,1999,0.999996776,0.99930719
1,2000,0.999996785,0.999308569
