Rec,Time,P1,P2
0.987,780,0.999466725,0.978371041
0.987,781,0.999469612,0.97844144
0.987,782,0.999472482,0.978511571
0.987,783,0.999475334,0.978581433
0.987,784,0.999478168,0.978651029
0.987,785,0.999480985,0.97872036
0.987,786,0.999483784,0.978789426
0.987,787,0.999486566,0.978858228
0.987,788,0.999489331,0.978926769
0.987,789,0.999492079,0.978995049
0.987,790,0.99949481,0.979063069
0.987,791,0.999497524,0.97913083
0.987,792,0.999500221,0.979198334
0.987,793,0.999502902,0.979265581
0.987,794,0.999505566,0.979332574
0.987,795,0.999508215,0.979399312
0.987,796,0.999510846,0.979465797
0.987,797,0.999513462,0.97953203
0.987,798,0.999516062,0.979598013
0.987,799,0.999518646,0.979663746
0.987,800,0.999521214,0.97972923
0.987,801,0.999523766,0.979794466
0.987,802,0.999526303,0.979859457
0.987,803,0.999528824,0.979924202
0.987,804,0.999531331,0.979988702
0.987,805,0.999533821,0.98005296
0.987,806,0.999536297,0.980116975
0.987,807,0.999538758,0.980180749
0.987,808,0.999541203,0.980244283
0.987,809,0.999543634,0.980307578
0.987,810,0.99954605,0.980370635
0.987,811,0.999548452,0.980433455
0.987,812,0.999550839,0.98049604
0.987,813,0.999553212,0.980558389
0.987,814,0.99955557,0.980620504
0.987,815,0.999557914,0.980682387
0.987,816,0.999560244,0.980744038
0.987,817,0.99956256,0.980805458
0.987,818,0.999564861,0.980866648
0.987,819,0.99956715,0.980927609
0.987,820,0.999569424,0.980988343
0.987,821,0.999571684,0.981048849
0.987,822,0.999573932,0.98110913
0.987,823,0.999576165,0.981169185
0.987,824,0.999578385,0.981229017
0.987,825,0.999580592,0.981288626
0.987,826,0.999582786,0.981348013
0.987,827,0.999584967,0.981407178
0.987,828,0.999587134,0.981466124
0.987,829,0.999589289,0.98152485
0.987,830,0.999591431,0.981583358
0.987,831,0.99959356,0.981641649
0.987,832,0.999595676,0.981699723
0.987,833,0.99959778,0.981757582
0.987,834,0.999599871,0.981815227
0.987,835,0.99960195,0.981872657
0.987,836,0.999604017,0.981929876
0.987,837,0.999606071,0.981986882
0.987,838,0.999608113,0.982043677
0.987,839,0.999610143,0.982100263
0.987,840,0.999612161,0.982156639
0.987,841,0.999614167,0.982212808
0.987,842,0.999616161,0.982268768
0.987,843,0.999618144,0.982324523
0.988,844,0.999620114,0.982380072
0.988,845,0.999622073,0.982435416
0.988,846,0.999624021,0.982490557
0.988,847,0.999625957,0.982545494
0.988,848,0.999627882,0.98260023
0.988,849,0.999629795,0.982654764
0.988,850,0.999631697,0.982709098
0.988,851,0.999633588,0.982763233
0.988,852,0.999635468,0.982817169
0.988,853,0.999637337,0.982870907
0.988,854,0.999639195,0.982924448
0.988,855,0.999641042,0.982977793
0.988,856,0.999642878,0.983030942
0.988,857,0.999644704,0.983083897
0.988,858,0.999646519,0.983136659
0.988,859,0.999648323,0.983189227
0.988,860,0.999650117,0.983241604
0.988,861,0.9996519,0.983293789
0.988,862,0.999653673,0.983345784
0.988,863,0.999655436,0.983397589
0.988,864,0.999657188,0.983449205
0.988,865,0.999658931,0.983500634
0.988,866,0.999660663,0.983551875
0.988,867,0.999662385,0.98360293
0.988,868,0.999664097,0.983653799
0.988,869,0.999665799,0.983704483
0.988,870,0.999667492,0.983754983
0.988,871,0.999669174,0.9838053
0.988,872,0.999670847,0.983855434
0.988,873,0.99967251,0.983905386
0.988,874,0.999674164,0.983955157
0.988,875,0.999675808,0.984004748
0.988,876,0.999677443,0.984054159
0.988,877,0.999679068,0.984103392
0.988,878,0.999680684,0.984152447
0.988,879,0.99968229,0.984201324
0.988,880,0.999683888,0.984250024
0.988,881,0.999685476,0.984298549
0.988,882,0.999687055,0.984346899
0.988,883,0.999688625,0.984395074
0.988,884,0.999690186,0.984443076
0.988,885,0.999691738,0.984490905
0.988,886,0.999693281,0.984538562
0.988,887,0.999694816,0.984586047
0.988,888,0.999696341,0.984633361
0.988,889,0.999697858,0.984680505
0.988,890,0.999699367,0.98472748
0.988,891,0.999700866,0.984774286
0.988,892,0.999702358,0.984820925
0.988,893,0.99970384,0.984867396
0.988,894,0.999705315,0.9849137
0.988,895,0.999706781,0.984959839
0.988,896,0.999708238,0.985005812
0.988,897,0.999709687,0.985051621
0.988,898,0.999711129,0.985097266
0.988,899,0.999712562,0.985142748
0.988,900,0.999713986,0.985188067
0.988,901,0.999715403,0.985233224
0.988,902,0.999716812,0.985278221
0.988,903,0.999718213,0.985323057
0.988,904,0.999719606,0.985367733
0.988,905,0.999720991,0.985412249
0.988,906,0.999722368,0.985456608
0.988,907,0.999723738,0.985500808
0.988,908,0.999725099,0.985544851
0.988,909,0.999726454,0.985588738
0.988,910,0.9997278,0.985632469
0.988,911,0.999729139,0.985676044
0.988,912,0.999730471,0.985719465
0.988,913,0.999731795,0.985762731
0.988,914,0.999733111,0.985805845
0.988,915,0.999734421,0.985848805
0.988,916,0.999735723,0.985891613
0.988,917,0.999737017,0.98593427
0.989,918,0.999738305,0.985976776
0.989,919,0.999739585,0.986019132
0.989,920,0.999740858,0.986061337
0.989,921,0.999742124,0.986103394
0.989,922,0.999743383,0.986145303
0.989,923,0.999744635,0.986187063
0.989,924,0.99974588,0.986228676
0.989,925,0.999747118,0.986270143
0.989,926,0.999748349,0.986311463
0.989,927,0.999749573,0.986352638
0.989,928,0.999750791,0.986393668
0.989,929,0.999752002,0.986434554
0.989,930,0.999753206,0.986475296
0.989,931,0.999754403,0.986515895
0.989,932,0.999755594,0.986556351
0.989,933,0.999756778,0.986596666
0.989,934,0.999757956,0.986636839
0.989,935,0.999759127,0.986676871
0.989,936,0.999760292,0.986716763
0.989,937,0.99976145,0.986756515
0.99,938,0.999762602,0.986796128
0.99,939,0.999763748,0.986835603
0.99,940,0.999764887,0.986874939
0.99,941,0.99976602,0.986914138
0.99,942,0.999767147,0.9869532
0.99,943,0.999768268,0.986992126
0.99,944,0.999769382,0.987030916
0.99,945,0.99977049,0.987069571
0.99,946,0.999771593,0.98710809
0.99,947,0.999772689,0.987146476
0.99,948,0.999773779,0.987184728
0.99,949,0.999774864,0.987222847
0.99,950,0.999775942,0.987260834
0.99,951,0.999777015,0.987298688
0.99,952,0.999778081,0.987336411
0.99,953,0.999779142,0.987374003
0.99,954,0.999780197,0.987411465
0.99,955,0.999781247,0.987448796
0.99,956,0.99978229,0.987485998
0.99,957,0.999783328,0.987523071
0.99,958,0.999784361,0.987560016
0.99,959,0.999785387,0.987596833
0.99,960,0.999786408,0.987633523
0.99,961,0.999787424,0.987670085
0.99,962,0.999788434,0.987706522
0.99,963,0.999789439,0.987742832
0.99,964,0.999790438,0.987779017
0.99,965,0.999791432,0.987815077
0.99,966,0.99979242,0.987851013
0.99,967,0.999793404,0.987886825
0.99,968,0.999794381,0.987922514
0.99,969,0.999795354,0.98795808
0.99,970,0.999796321,0.987993523
0.99,971,0.999797283,0.988028845
0.991,972,0.99979824,0.988064045
0.991,973,0.999799192,0.988099124
0.991,974,0.999800139,0.988134082
0.991,975,0.99980108,0.988168921
0.991,976,0.999802017,0.98820364
0.991,977,0.999802948,0.98823824
0.991,978,0.999803875,0.988272721
0.991,979,0.999804796,0.988307085
0.991,980,0.999805713,0.98834133
0.991,981,0.999806625,0.988375459
0.991,982,0.999807532,0.988409471
0.991,983,0.999808434,0.988443366
0.991,984,0.999809331,0.988477146
0.991,985,0.999810223,0.98851081
0.991,986,0.999811111,0.98854436
0.991,987,0.999811994,0.988577795
0.991,988,0.999812872,0.988611116
0.991,989,0.999813746,0.988644323
0.991,990,0.999814615,0.988677418
0.991,991,0.999815479,0.9887104
0.991,992,0.999816339,0.988743269
0.991,993,0.999817194,0.988776027
0.991,994,0.999818045,0.988808673
0.991,995,0.999818891,0.988841209
0.991,996,0.999819733,0.988873634
0.991,997,0.99982057,0.988905949
0.991,998,0.999821403,0.988938154
0.991,999,0.999822231,0.98897025
0.992,1000,0.999823055,0.989002237
0.992,1001,0.999823875,0.989034116
0.992,1002,0.99982469,0.989065888
0.992,1003,0.999825501,0.989097551
0.992,1004,0.999826308,0.989129108
0.992,1005,0.999827111,0.989160558
0.992,1006,0.999827909,0.989191901
0.992,1007,0.999828703,0.989223139
0.992,1008,0.999829493,0.989254272
0.992,1009,0.999830279,0.989285299
0.992,1010,0.99983106,0.989316222
0.992,1011,0.999831838,0.989347041
0.992,1012,0.999832612,0.989377755
0.992,1013,0.999833381,0.989408367
0.992,1014,0.999834147,0.989438875
0.992,1015,0.999834908,0.989469281
0.992,1016,0.999835666,0.989499585
0.992,1017,0.999836419,0.989529787
0.992,1018,0.999837169,0.989559887
0.992,1019,0.999837914,0.989589887
0.992,1020,0.999838656,0.989619785
0.992,1021,0.999839394,0.989649584
0.992,1022,0.999840128,0.989679283
0.992,1023,0.999840858,0.989708882
0.992,1024,0.999841585,0.989738382
0.992,1025,0.999842308,0.989767783
0.992,1026,0.999843027,0.989797087
0.992,1027,0.999843742,0.989826292
0.992,1028,0.999844453,0.989855399
0.992,1029,0.999845161,0.98988441
0.992,1030,0.999845866,0.989913323
0.992,1031,0.999846566,0.989942141
0.992,1032,0.999847263,0.989970862
0.992,1033,0.999847956,0.989999487
0.992,1034,0.999848646,0.990028017
0.992,1035,0.999849332,0.990056452
0.992,1036,0.999850015,0.990084793
0.992,1037,0.999850694,0.990113039
0.992,1038,0.99985137,0.990141191
0.992,1039,0.999852042,0.99016925
0.992,1040,0.999852711,0.990197215
0.992,1041,0.999853376,0.990225088
0.992,1042,0.999854038,0.990252868
0.992,1043,0.999854696,0.990280557
0.992,1044,0.999855351,0.990308153
0.992,1045,0.999856003,0.990335658
0.992,1046,0.999856651,0.990363072
0.992,1047,0.999857297,0.990390395
0.992,1048,0.999857938,0.990417628
0.992,1049,0.999858577,0.990444771
0.992,1050,0.999859212,0.990471824
0.992,1051,0.999859844,0.990498788
0.992,1052,0.999860473,0.990525662
0.992,1053,0.999861098,0.990552448
0.992,1054,0.999861721,0.990579146
0.992,1055,0.99986234,0.990605756
0.992,1056,0.999862956,0.990632278
0.992,1057,0.999863569,0.990658713
0.992,1058,0.999864179,0.990685061
0.992,1059,0.999864785,0.990711322
0.992,1060,0.999865389,0.990737496
0.992,1061,0.999865989,0.990763585
0.992,1062,0.999866587,0.990789588
0.992,1063,0.999867181,0.990815506
0.992,1064,0.999867773,0.990841338
0.992,1065,0.999868361,0.990867086
0.992,1066,0.999868947,0.990892749
0.992,1067,0.99986953,0.990918329
0.992,1068,0.999870109,0.990943824
0.992,1069,0.999870686,0.990969236
0.992,1070,0.99987126,0.990994565
0.992,1071,0.99987183,0.991019812
0.992,1072,0.999872398,0.991044975
0.992,1073,0.999872964,0.991070056
0.992,1074,0.999873526,0.991095056
0.992,1075,0.999874085,0.991119974
0.992,1076,0.999874642,0.99114481
0.992,1077,0.999875196,0.991169566
0.992,1078,0.999875747,0.991194241
0.992,1079,0.999876295,0.991218835
0.992,1080,0.999876841,0.99124335
0.992,1081,0.999877384,0.991267785
0.992,1082,0.999877924,0.99129214
0.992,1083,0.999878461,0.991316416
0.992,1084,0.999878996,0.991340613
0.992,1085,0.999879528,0.991364731
0.992,1086,0.999880057,0.991388771
0.992,1087,0.999880584,0.991412734
0.992,1088,0.999881108,0.991436618
0.992,1089,0.99988163,0.991460425
0.992,1090,0.999882149,0.991484155
0.992,1091,0.999882665,0.991507808
0.992,1092,0.999883179,0.991531385
0.992,1093,0.99988369,0.991554885
0.992,1094,0.999884199,0.991578309
0.992,1095,0.999884705,0.991601657
0.992,1096,0.999885208,0.99162493
0.992,1097,0.99988571,0.991648128
0.992,1098,0.999886208,0.991671251
0.992,1099,0.999886704,0.9916943
0.992,1100,0.999887198,0.991717274
0.992,1101,0.999887689,0.991740174
0.992,1102,0.999888178,0.991763
0.992,1103,0.999888665,0.991785753
0.992,1104,0.999889149,0.991808432
0.992,1105,0.99988963,0.991831039
0.992,1106,0.99989011,0.991853573
0.992,1107,0.999890587,0.991876034
0.992,1108,0.999891061,0.991898423
0.992,1109,0.999891533,0.991920741
0.992,1110,0.999892003,0.991942986
0.992,1111,0.999892471,0.991965161
0.992,1112,0.999892936,0.991987264
0.992,1113,0.999893399,0.992009296
0.992,1114,0.99989386,0.992031258
0.992,1115,0.999894318,0.99205315
0.992,1116,0.999894774,0.992074971
0.992,1117,0.999895228,0.992096723
0.992,1118,0.99989568,0.992118405
0.992,1119,0.99989613,0.992140018
0.992,1120,0.999896577,0.992161562
0.992,1121,0.999897022,0.992183037
0.992,1122,0.999897465,0.992204443
0.992,1123,0.999897906,0.992225782
0.992,1124,0.999898345,0.992247052
0.992,1125,0.999898781,0.992268254
0.992,1126,0.999899216,0.992289389
0.992,1127,0.999899648,0.992310457
0.992,1128,0.999900078,0.992331457
0.992,1129,0.999900506,0.992352391
0.992,1130,0.999900932,0.992373258
0.992,1131,0.999901356,0.992394059
0.992,1132,0.999901778,0.992414794
0.992,1133,0.999902198,0.992435463
0.992,1134,0.999902616,0.992456067
0.992,1135,0.999903031,0.992476605
0.992,1136,0.999903445,0.992497078
0.992,1137,0.999903857,0.992517486
0.992,1138,0.999904267,0.992537829
0.992,1139,0.999904674,0.992558108
0.992,1140,0.99990508,0.992578323
0.992,1141,0.999905484,0.992598474
0.992,1142,0.999905886,0.992618561
0.992,1143,0.999906286,0.992638585
0.992,1144,0.999906684,0.992658546
0.992,1145,0.99990708,0.992678443
0.992,1146,0.999907474,0.992698278
0.992,1147,0.999907867,0.99271805
0.992,1148,0.999908257,0.99273776
0.992,1149,0.999908646,0.992757408
0.992,1150,0.999909032,0.992776994
0.992,1151,0.999909417,0.992796518
0.992,1152,0.9999098,0.992815981
0.992,1153,0.999910181,0.992835382
0.992,1154,0.99991056,0.992854723
0.992,1155,0.999910938,0.992874003
0.992,1156,0.999911314,0.992893222
0.992,1157,0.999911688,0.992912381
0.992,1158,0.99991206,0.99293148
0.992,1159,0.99991243,0.992950519
0.992,1160,0.999912799,0.992969498
0.992,1161,0.999913165,0.992988418
0.992,1162,0.99991353,0.993007278
0.992,1163,0.999913894,0.99302608
0.992,1164,0.999914255,0.993044822
0.992,1165,0.999914615,0.993063506
0.992,1166,0.999914973,0.993082132
0.992,1167,0.99991533,0.993100699
0.992,1168,0.999915684,0.993119209
0.992,1169,0.999916037,0.99313766
0.992,1170,0.999916389,0.993156054
0.992,1171,0.999916739,0.993174391
0.992,1172,0.999917087,0.993192671
0.992,1173,0.999917433,0.993210893
0.992,1174,0.999917778,0.993229059
0.992,1175,0.999918121,0.993247168
0.992,1176,0.999918462,0.993265221
0.992,1177,0.999918802,0.993283218
0.993,1178,0.999919141,0.993301159
0.993,1179,0.999919477,0.993319044
0.993,1180,0.999919812,0.993336873
0.993,1181,0.999920146,0.993354647
0.993,1182,0.999920478,0.993372366
0.993,1183,0.999920808,0.99339003
0.993,1184,0.999921137,0.993407639
0.993,1185,0.999921464,0.993425194
0.993,1186,0.99992179,0.993442694
0.993,1187,0.999922114,0.99346014
0.993,1188,0.999922437,0.993477532
0.993,1189,0.999922758,0.993494871
0.993,1190,0.999923078,0.993512155
0.993,1191,0.999923396,0.993529387
0.993,1192,0.999923713,0.993546565
0.993,1193,0.999924028,0.99356369
0.993,1194,0.999924341,0.993580762
0.993,1195,0.999924654,0.993597781
0.993,1196,0.999924964,0.993614748
0.993,1197,0.999925274,0.993631663
0.993,1198,0.999925582,0.993648525
0.993,1199,0.999925888,0.993665336
0.993,1200,0.999926193,0.993682095
0.993,1201,0.999926497,0.993698802
0.993,1202,0.999926799,0.993715458
0.993,1203,0.9999271,0.993732063
0.993,1204,0.999927399,0.993748617
0.993,1205,0.999927697,0.99376512
0.993,1206,0.999927994,0.993781572
0.993,1207,0.999928289,0.993797974
0.993,1208,0.999928583,0.993814325
0.993,1209,0.999928875,0.993830626
0.993,1210,0.999929166,0.993846878
0.993,1211,0.999929456,0.993863079
0.993,1212,0.999929744,0.993879231
0.993,1213,0.999930031,0.993895334
0.993,1214,0.999930317,0.993911387
0.993,1215,0.999930602,0.993927392
0.993,1216,0.999930885,0.993943347
0.993,1217,0.999931167,0.993959253
0.993,1218,0.999931447,0.993975111
0.993,1219,0.999931726,0.993990921
0.993,1220,0.999932004,0.994006682
0.993,1221,0.999932281,0.994022396
0.993,1222,0.999932556,0.994038061
0.993,1223,0.99993283,0.994053679
0.993,1224,0.999933103,0.994069249
0.993,1225,0.999933375,0.994084772
0.993,1226,0.999933645,0.994100247
0.994,1227,0.999933914,0.994115676
0.994,1228,0.999934182,0.994131058
0.994,1229,0.999934449,0.994146392
0.994,1230,0.999934714,0.994161681
0.994,1231,0.999934978,0.994176923
0.994,1232,0.999935241,0.994192118
0.994,1233,0.999935503,0.994207268
0.994,1234,0.999935763,0.994222371
0.994,1235,0.999936023,0.994237429
0.994,1236,0.999936281,0.994252441
0.994,1237,0.999936538,0.994267408
0.994,1238,0.999936794,0.99428233
0.994,1239,0.999937049,0.994297206
0.994,1240,0.999937302,0.994312037
0.994,1241,0.999937554,0.994326824
0.994,1242,0.999937806,0.994341566
0.994,1243,0.999938056,0.994356263
0.994,1244,0.999938305,0.994370916
0.994,1245,0.999938552,0.994385525
0.994,1246,0.999938799,0.99440009
0.994,1247,0.999939045,0.994414611
0.994,1248,0.999939289,0.994429088
0.994,1249,0.999939532,0.994443521
0.994,1250,0.999939774,0.994457911
0.994,1251,0.999940016,0.994472258
0.994,1252,0.999940256,0.994486562
0.994,1253,0.999940494,0.994500822
0.994,1254,0.999940732,0.99451504
0.994,1255,0.999940969,0.994529215
0.994,1256,0.999941205,0.994543348
0.994,1257,0.999941439,0.994557438
0.994,1258,0.999941673,0.994571485
0.994,1259,0.999941906,0.994585491
0.994,1260,0.999942137,0.994599455
0.994,1261,0.999942367,0.994613377
0.994,1262,0.999942597,0.994627257
0.994,1263,0.999942825,0.994641096
0.994,1264,0.999943052,0.994654893
0.994,1265,0.999943279,0.994668649
0.994,1266,0.999943504,0.994682364
0.994,1267,0.999943728,0.994696037
0.994,1268,0.999943952,0.99470967
0.994,1269,0.999944174,0.994723263
0.994,1270,0.999944395,0.994736815
0.994,1271,0.999944615,0.994750326
0.994,1272,0.999944835,0.994763797
0.994,1273,0.999945053,0.994777228
0.994,1274,0.99994527,0.994790619
0.994,1275,0.999945487,0.99480397
0.994,1276,0.999945702,0.994817281
0.994,1277,0.999945916,0.994830553
0.994,1278,0.99994613,0.994843785
0.994,1279,0.999946342,0.994856978
0.994,1280,0.999946554,0.994870132
0.994,1281,0.999946764,0.994883246
0.994,1282,0.999946974,0.994896322
0.994,1283,0.999947183,0.994909359
0.994,1284,0.999947391,0.994922357
0.994,1285,0.999947598,0.994935317
0.994,1286,0.999947804,0.994948238
0.994,1287,0.999948009,0.994961121
0.994,1288,0.999948213,0.994973966
0.994,1289,0.999948416,0.994986773
0.994,1290,0.999948618,0.994999542
0.994,1291,0.99994882,0.995012273
0.994,1292,0.99994902,0.995024967
0.994,1293,0.99994922,0.995037623
0.994,1294,0.999949419,0.995050242
0.994,1295,0.999949616,0.995062823
0.994,1296,0.999949813,0.995075367
0.994,1297,0.99995001,0.995087875
0.994,1298,0.999950205,0.995100345
0.994,1299,0.999950399,0.995112779
0.994,1300,0.999950593,0.995125176
0.994,1301,0.999950785,0.995137536
0.994,1302,0.999950977,0.995149861
0.994,1303,0.999951168,0.995162149
0.994,1304,0.999951358,0.9951744
0.994,1305,0.999951548,0.995186616
0.994,1306,0.999951736,0.995198796
0.994,1307,0.999951924,0.99521094
0.994,1308,0.999952111,0.995223049
0.994,1309,0.999952297,0.995235122
0.994,1310,0.999952482,0.995247159
0.994,1311,0.999952666,0.995259161
0.994,1312,0.99995285,0.995271128
0.994,1313,0.999953033,0.99528306
0.994,1314,0.999953215,0.995294957
0.994,1315,0.999953396,0.99530682
0.994,1316,0.999953576,0.995318647
0.994,1317,0.999953756,0.99533044
0.994,1318,0.999953934,0.995342198
0.994,1319,0.999954112,0.995353923
0.994,1320,0.99995429,0.995365612
0.994,1321,0.999954466,0.995377268
0.994,1322,0.999954642,0.99538889
0.994,1323,0.999954817,0.995400478
0.994,1324,0.999954991,0.995412032
0.994,1325,0.999955164,0.995423552
0.994,1326,0.999955337,0.995435039
0.994,1327,0.999955509,0.995446492
0.994,1328,0.99995568,0.995457912
0.994,1329,0.99995585,0.995469299
0.994,1330,0.99995602,0.995480652
0.994,1331,0.999956189,0.995491973
0.994,1332,0.999956357,0.995503261
0.994,1333,0.999956525,0.995514516
0.994,1334,0.999956691,0.995525738
0.994,1335,0.999956857,0.995536928
0.994,1336,0.999957023,0.995548085
0.994,1337,0.999957187,0.99555921
0.994,1338,0.999957351,0.995570302
0.994,1339,0.999957514,0.995581363
0.994,1340,0.999957677,0.995592391
0.994,1341,0.999957838,0.995603388
0.994,1342,0.999957999,0.995614353
0.994,1343,0.99995816,0.995625286
0.994,1344,0.999958319,0.995636187
0.994,1345,0.999958478,0.995647057
0.994,1346,0.999958637,0.995657895
0.994,1347,0.999958794,0.995668702
0.994,1348,0.999958951,0.995679478
0.994,1349,0.999959107,0.995690223
0.994,1350,0.999959263,0.995700937
0.994,1351,0.999959418,0.99571162
0.994,1352,0.999959572,0.995722272
0.994,1353,0.999959726,0.995732894
0.994,1354,0.999959879,0.995743484
0.994,1355,0.999960031,0.995754045
0.994,1356,0.999960182,0.995764575
0.994,1357,0.999960333,0.995775075
0.994,1358,0.999960484,0.995785544
0.994,1359,0.999960633,0.995795984
0.994,1360,0.999960782,0.995806393
0.994,1361,0.999960931,0.995816773
0.994,1362,0.999961078,0.995827123
0.994,1363,0.999961226,0.995837443
0.994,1364,0.999961372,0.995847733
0.994,1365,0.999961518,0.995857994
0.994,1366,0.999961663,0.995868226
0.994,1367,0.999961808,0.995878428
0.994,1368,0.999961952,0.995888602
0.994,1369,0.999962095,0.995898746
0.994,1370,0.999962238,0.995908861
0.994,1371,0.99996238,0.995918947
0.994,1372,0.999962522,0.995929004
0.994,1373,0.999962663,0.995939032
0.994,1374,0.999962803,0.995949032
0.994,1375,0.999962943,0.995959004
0.994,1376,0.999963082,0.995968946
0.994,1377,0.999963221,0.995978861
0.994,1378,0.999963359,0.995988747
0.994,1379,0.999963496,0.995998605
0.994,1380,0.999963633,0.996008435
0.994,1381,0.999963769,0.996018237
0.994,1382,0.999963905,0.996028011
0.994,1383,0.99996404,0.996037758
0.995,1384,0.999964174,0.996047476
0.995,1385,0.999964308,0.996057167
0.995,1386,0.999964442,0.99606683
0.995,1387,0.999964575,0.996076466
0.995,1388,0.999964707,0.996086075
0.995,1389,0.999964839,0.996095656
0.995,1390,0.99996497,0.99610521
0.995,1391,0.9999651,0.996114737
0.995,1392,0.99996523,0.996124237
0.996,1393,0.99996536,0.99613371
0.996,1394,0.999965489,0.996143157
0.996,1395,0.999965617,0.996152576
0.996,1396,0.999965745,0.996161969
0.996,1397,0.999965872,0.996171335
0.996,1398,0.999965999,0.996180675
0.996,1399,0.999966126,0.996189989
0.996,1400,0.999966251,0.996199276
0.996,1401,0.999966376,0.996208536
0.996,1402,0.999966501,0.996217771
0.996,1403,0.999966625,0.99622698
0.996,1404,0.999966749,0.996236162
0.996,1405,0.999966872,0.996245319
0.996,1406,0.999966995,0.99625445
0.996,1407,0.999967117,0.996263555
0.996,1408,0.999967238,0.996272635
0.996,1409,0.99996736,0.996281689
0.996,1410,0.99996748,0.996290717
0.996,1411,0.9999676,0.996299721
0.996,1412,0.99996772,0.996308698
0.996,1413,0.999967839,0.996317651
0.996,1414,0.999967957,0.996326578
0.996,1415,0.999968076,0.996335481
0.996,1416,0.999968193,0.996344358
0.996,1417,0.99996831,0.99635321
0.996,1418,0.999968427,0.996362038
0.996,1419,0.999968543,0.996370841
0.996,1420,0.999968659,0.996379619
0.996,1421,0.999968774,0.996388373
0.996,1422,0.999968888,0.996397102
0.996,1423,0.999969003,0.996405806
0.996,1424,0.999969116,0.996414486
0.996,1425,0.99996923,0.996423142
0.996,1426,0.999969343,0.996431774
0.996,1427,0.999969455,0.996440382
0.996,1428,0.999969567,0.996448965
0.996,1429,0.999969678,0.996457525
0.996,1430,0.999969789,0.996466061
0.996,1431,0.9999699,0.996474573
0.996,1432,0.99997001,0.996483061
0.996,1433,0.999970119,0.996491525
0.996,1434,0.999970228,0.996499966
0.996,1435,0.999970337,0.996508384
0.996,1436,0.999970445,0.996516777
0.996,1437,0.999970553,0.996525148
0.996,1438,0.99997066,0.996533495
0.996,1439,0.999970767,0.996541819
0.996,1440,0.999970874,0.99655012
0.996,1441,0.99997098,0.996558398
0.996,1442,0.999971085,0.996566653
0.996,1443,0.999971191,0.996574885
0.996,1444,0.999971295,0.996583094
0.996,1445,0.9999714,0.99659128
0.996,1446,0.999971503,0.996599444
0.996,1447,0.999971607,0.996607584
0.996,1448,0.99997171,0.996615703
0.996,1449,0.999971812,0.996623799
0.996,1450,0.999971915,0.996631872
0.996,1451,0.999972016,0.996639923
0.996,1452,0.999972118,0.996647952
0.996,1453,0.999972219,0.996655958
0.996,1454,0.999972319,0.996663943
0.996,1455,0.999972419,0.996671905
0.996,1456,0.999972519,0.996679846
0.996,1457,0.999972618,0.996687764
0.996,1458,0.999972717,0.996695661
0.996,1459,0.999972816,0.996703535
0.996,1460,0.999972914,0.996711388
0.996,1461,0.999973011,0.99671922
0.996,1462,0.999973109,0.99672703
0.996,1463,0.999973206,0.996734818
0.996,1464,0.999973302,0.996742585
0.996,1465,0.999973398,0.99675033
0.996,1466,0.999973494,0.996758054
0.996,1467,0.999973589,0.996765757
0.996,1468,0.999973684,0.996773439
0.996,1469,0.999973779,0.996781099
0.996,1470,0.999973873,0.996788739
0.996,1471,0.999973967,0.996796357
0.996,1472,0.99997406,0.996803955
0.996,1473,0.999974153,0.996811532
0.996,1474,0.999974246,0.996819088
0.996,1475,0.999974338,0.996826623
0.996,1476,0.99997443,0.996834137
0.996,1477,0.999974521,0.996841631
0.996,1478,0.999974613,0.996849105
0.996,1479,0.999974703,0.996856558
0.996,1480,0.999974794,0.99686399
0.996,1481,0.999974884,0.996871403
0.996,1482,0.999974973,0.996878795
0.996,1483,0.999975063,0.996886166
0.996,1484,0.999975152,0.996893518
0.996,1485,0.99997524,0.996900849
0.996,1486,0.999975329,0.996908161
0.996,1487,0.999975417,0.996915452
0.996,1488,0.999975504,0.996922724
0.996,1489,0.999975591,0.996929976
0.996,1490,0.999975678,0.996937208
0.996,1491,0.999975765,0.99694442
0.996,1492,0.999975851,0.996951613
0.996,1493,0.999975937,0.996958786
0.996,1494,0.999976022,0.99696594
0.996,1495,0.999976107,0.996973074
0.996,1496,0.999976192,0.996980188
0.996,1497,0.999976276,0.996987284
0.996,1498,0.999976361,0.99699436
0.996,1499,0.999976444,0.997001416
0.996,1500,0.999976528,0.997008454
0.996,1501,0.999976611,0.997015473
0.996,1502,0.999976694,0.997022472
0.996,1503,0.999976776,0.997029453
0.996,1504,0.999976858,0.997036414
0.996,1505,0.99997694,0.997043357
0.996,1506,0.999977021,0.997050281
0.996,1507,0.999977103,0.997057186
0.996,1508,0.999977183,0.997064072
0.996,1509,0.999977264,0.99707094
0.996,1510,0.999977344,0.997077789
0.996,1511,0.999977424,0.99708462
0.996,1512,0.999977503,0.997091432
0.996,1513,0.999977583,0.997098226
0.996,1514,0.999977662,0.997105001
0.996,1515,0.99997774,0.997111758
0.997,1516,0.999977818,0.997118497
0.997,1517,0.999977896,0.997125218
0.997,1518,0.999977974,0.99713192
0.997,1519,0.999978051,0.997138605
0.997,1520,0.999978128,0.997145271
0.997,1521,0.999978205,0.99715192
0.997,1522,0.999978282,0.99715855
0.997,1523,0.999978358,0.997165163
0.997,1524,0.999978434,0.997171758
0.997,1525,0.999978509,0.997178335
0.997,1526,0.999978584,0.997184895
