Rec,Time,P1,P2
0.981,780,0.999300847,0.971815352
0.983,781,0.999304631,0.971906658
0.983,782,0.999308392,0.971997618
0.983,783,0.999312129,0.972088233
0.983,784,0.999315843,0.972178505
0.983,785,0.999319535,0.972268435
0.983,786,0.999323203,0.972358024
0.983,787,0.999326849,0.972447274
0.983,788,0.999330472,0.972536186
0.983,789,0.999334074,0.972624763
0.983,790,0.999337652,0.972713005
0.983,791,0.999341209,0.972800914
0.983,792,0.999344744,0.972888491
0.983,793,0.999348258,0.972975738
0.984,794,0.99935175,0.973062656
0.984,795,0.99935522,0.973149247
0.984,796,0.999358669,0.973235512
0.986,797,0.999362097,0.973321452
0.986,798,0.999365505,0.97340707
0.986,799,0.999368891,0.973492365
0.986,800,0.999372256,0.97357734
0.986,801,0.999375602,0.973661996
0.986,802,0.999378926,0.973746335
0.986,803,0.999382231,0.973830357
0.987,804,0.999385515,0.973914065
0.987,805,0.99938878,0.973997459
0.987,806,0.999392024,0.974080541
0.987,807,0.999395249,0.974163312
0.987,808,0.999398455,0.974245774
0.987,809,0.999401641,0.974327928
0.987,810,0.999404807,0.974409774
0.987,811,0.999407955,0.974491316
0.987,812,0.999411083,0.974572553
0.987,813,0.999414193,0.974653487
0.987,814,0.999417283,0.97473412
0.987,815,0.999420356,0.974814452
0.988,816,0.999423409,0.974894486
0.988,817,0.999426445,0.974974222
0.988,818,0.999429462,0.975053661
0.988,819,0.99943246,0.975132806
0.988,820,0.999435441,0.975211656
0.988,821,0.999438404,0.975290214
0.988,822,0.999441349,0.97536848
0.988,823,0.999444277,0.975446456
0.988,824,0.999447187,0.975524144
0.988,825,0.999450079,0.975601543
0.988,826,0.999452955,0.975678657
0.988,827,0.999455813,0.975755485
0.988,828,0.999458654,0.975832029
0.988,829,0.999461478,0.97590829
0.988,830,0.999464285,0.97598427
0.988,831,0.999467076,0.976059969
0.988,832,0.99946985,0.976135389
0.988,833,0.999472607,0.976210531
0.988,834,0.999475348,0.976285396
0.988,835,0.999478073,0.976359985
0.988,836,0.999480782,0.9764343
0.988,837,0.999483474,0.976508342
0.988,838,0.999486151,0.976582112
0.988,839,0.999488812,0.97665561
0.988,840,0.999491457,0.976728839
0.988,841,0.999494086,0.976801798
0.988,842,0.9994967,0.976874491
0.988,843,0.999499298,0.976946916
0.988,844,0.999501881,0.977019077
0.988,845,0.999504449,0.977090973
0.988,846,0.999507002,0.977162606
0.988,847,0.99950954,0.977233977
0.988,848,0.999512063,0.977305087
0.988,849,0.999514571,0.977375937
0.988,850,0.999517064,0.977446529
0.988,851,0.999519543,0.977516863
0.988,852,0.999522007,0.97758694
0.988,853,0.999524456,0.977656762
0.988,854,0.999526892,0.977726329
0.988,855,0.999529313,0.977795643
0.988,856,0.99953172,0.977864705
0.988,857,0.999534113,0.977933516
0.988,858,0.999536492,0.978002076
0.988,859,0.999538857,0.978070388
0.988,860,0.999541208,0.978138451
0.988,861,0.999543546,0.978206267
0.988,862,0.99954587,0.978273837
0.988,863,0.999548181,0.978341162
0.988,864,0.999550478,0.978408244
0.988,865,0.999552761,0.978475082
0.988,866,0.999555032,0.978541678
0.988,867,0.999557289,0.978608034
0.988,868,0.999559534,0.978674149
0.988,869,0.999561765,0.978740026
0.988,870,0.999563983,0.978805664
0.988,871,0.999566189,0.978871066
0.988,872,0.999568382,0.978936232
0.988,873,0.999570562,0.979001163
0.988,874,0.99957273,0.979065859
0.989,875,0.999574885,0.979130323
0.989,876,0.999577028,0.979194555
0.989,877,0.999579158,0.979258555
0.989,878,0.999581276,0.979322325
0.989,879,0.999583382,0.979385867
0.989,880,0.999585476,0.979449179
0.989,881,0.999587558,0.979512265
0.989,882,0.999589628,0.979575124
0.989,883,0.999591686,0.979637758
0.99,884,0.999593733,0.979700167
0.99,885,0.999595767,0.979762353
0.99,886,0.99959779,0.979824316
0.99,887,0.999599802,0.979886057
0.99,888,0.999601802,0.979947577
0.99,889,0.99960379,0.980008878
0.99,890,0.999605768,0.980069959
0.99,891,0.999607734,0.980130823
0.99,892,0.999609689,0.980191469
0.99,893,0.999611632,0.980251898
0.99,894,0.999613565,0.980312113
0.99,895,0.999615487,0.980372112
0.99,896,0.999617397,0.980431899
0.99,897,0.999619297,0.980491472
0.99,898,0.999621187,0.980550833
0.99,899,0.999623065,0.980609983
0.99,900,0.999624933,0.980668923
0.99,901,0.99962679,0.980727654
0.99,902,0.999628637,0.980786176
0.99,903,0.999630474,0.980844491
0.99,904,0.9996323,0.980902598
0.99,905,0.999634116,0.9809605
0.99,906,0.999635921,0.981018197
0.99,907,0.999637717,0.981075689
0.99,908,0.999639502,0.981132978
0.99,909,0.999641277,0.981190064
0.99,910,0.999643042,0.981246949
0.99,911,0.999644798,0.981303632
0.99,912,0.999646543,0.981360116
0.99,913,0.999648279,0.9814164
0.99,914,0.999650005,0.981472485
0.99,915,0.999651722,0.981528373
0.99,916,0.999653428,0.981584064
0.99,917,0.999655126,0.981639558
0.99,918,0.999656813,0.981694858
0.99,919,0.999658492,0.981749963
0.99,920,0.999660161,0.981804874
0.99,921,0.999661821,0.981859592
0.99,922,0.999663471,0.981914117
0.99,923,0.999665112,0.981968452
0.99,924,0.999666745,0.982022596
0.99,925,0.999668368,0.982076549
0.99,926,0.999669982,0.982130314
0.99,927,0.999671587,0.982183891
0.99,928,0.999673183,0.982237279
0.99,929,0.999674771,0.982290481
0.99,930,0.999676349,0.982343497
0.99,931,0.999677919,0.982396328
0.99,932,0.99967948,0.982448974
0.99,933,0.999681033,0.982501436
0.99,934,0.999682577,0.982553714
0.99,935,0.999684112,0.982605811
0.99,936,0.999685639,0.982657726
0.99,937,0.999687158,0.98270946
0.99,938,0.999688668,0.982761014
0.99,939,0.99969017,0.982812388
0.99,940,0.999691664,0.982863583
0.99,941,0.999693149,0.982914601
0.99,942,0.999694627,0.982965441
0.99,943,0.999696096,0.983016104
0.99,944,0.999697557,0.983066592
0.99,945,0.99969901,0.983116904
0.99,946,0.999700455,0.983167042
0.99,947,0.999701893,0.983217006
0.99,948,0.999703322,0.983266797
0.99,949,0.999704744,0.983316415
0.99,950,0.999706158,0.983365862
0.99,951,0.999707564,0.983415138
0.99,952,0.999708962,0.983464243
0.99,953,0.999710353,0.983513178
0.99,954,0.999711737,0.983561945
0.99,955,0.999713112,0.983610543
0.99,956,0.999714481,0.983658973
0.99,957,0.999715842,0.983707236
0.991,958,0.999717195,0.983755333
0.991,959,0.999718541,0.983803264
0.991,960,0.99971988,0.983851031
0.991,961,0.999721212,0.983898632
0.991,962,0.999722536,0.98394607
0.991,963,0.999723853,0.983993345
0.991,964,0.999725163,0.984040458
0.991,965,0.999726467,0.984087408
0.991,966,0.999727763,0.984134197
0.991,967,0.999729052,0.984180826
0.991,968,0.999730334,0.984227295
0.991,969,0.999731609,0.984273605
0.991,970,0.999732877,0.984319756
0.991,971,0.999734138,0.984365748
0.991,972,0.999735393,0.984411584
0.991,973,0.999736641,0.984457263
0.991,974,0.999737882,0.984502785
0.991,975,0.999739117,0.984548152
0.991,976,0.999740345,0.984593364
0.991,977,0.999741566,0.984638421
0.991,978,0.999742781,0.984683325
0.991,979,0.999743989,0.984728076
0.991,980,0.999745191,0.984772674
0.991,981,0.999746387,0.98481712
0.991,982,0.999747576,0.984861415
0.991,983,0.999748758,0.984905559
0.991,984,0.999749935,0.984949553
0.991,985,0.999751105,0.984993398
0.991,986,0.999752269,0.985037093
0.991,987,0.999753427,0.98508064
0.991,988,0.999754578,0.985124039
0.991,989,0.999755724,0.985167291
0.991,990,0.999756863,0.985210396
0.991,991,0.999757996,0.985253355
0.991,992,0.999759124,0.985296168
0.991,993,0.999760245,0.985338837
0.991,994,0.99976136,0.985381361
0.991,995,0.99976247,0.985423741
0.991,996,0.999763573,0.985465978
0.991,997,0.999764671,0.985508072
0.991,998,0.999765763,0.985550024
0.991,999,0.999766849,0.985591835
0.991,1000,0.99976793,0.985633504
0.991,1001,0.999769004,0.985675032
0.991,1002,0.999770074,0.985716421
0.991,1003,0.999771137,0.98575767
0.991,1004,0.999772195,0.985798781
0.991,1005,0.999773247,0.985839753
0.991,1006,0.999774294,0.985880587
0.991,1007,0.999775335,0.985921284
0.991,1008,0.999776371,0.985961844
0.991,1009,0.999777402,0.986002267
0.991,1010,0.999778426,0.986042555
0.991,1011,0.999779446,0.986082708
0.991,1012,0.99978046,0.986122726
0.991,1013,0.999781469,0.98616261
0.991,1014,0.999782473,0.986202361
0.991,1015,0.999783472,0.986241978
0.991,1016,0.999784465,0.986281462
0.991,1017,0.999785453,0.986320815
0.991,1018,0.999786436,0.986360036
0.991,1019,0.999787414,0.986399125
0.991,1020,0.999788386,0.986438084
0.991,1021,0.999789354,0.986476913
0.991,1022,0.999790316,0.986515613
0.991,1023,0.999791274,0.986554183
0.991,1024,0.999792227,0.986592625
0.991,1025,0.999793174,0.986630939
0.991,1026,0.999794117,0.986669125
0.991,1027,0.999795055,0.986707183
0.991,1028,0.999795988,0.986745116
0.991,1029,0.999796916,0.986782922
0.991,1030,0.99979784,0.986820602
0.991,1031,0.999798758,0.986858157
0.991,1032,0.999799672,0.986895587
0.991,1033,0.999800581,0.986932894
0.991,1034,0.999801486,0.986970076
0.991,1035,0.999802386,0.987007135
0.991,1036,0.999803281,0.987044071
0.991,1037,0.999804171,0.987080885
0.991,1038,0.999805057,0.987117577
0.991,1039,0.999805939,0.987154147
0.991,1040,0.999806815,0.987190597
0.991,1041,0.999807688,0.987226926
0.991,1042,0.999808556,0.987263135
0.991,1043,0.999809419,0.987299224
0.991,1044,0.999810278,0.987335194
0.991,1045,0.999811133,0.987371046
0.991,1046,0.999811983,0.987406779
0.991,1047,0.999812829,0.987442394
0.991,1048,0.999813671,0.987477892
0.991,1049,0.999814508,0.987513273
0.991,1050,0.999815341,0.987548538
0.991,1051,0.999816169,0.987583686
0.991,1052,0.999816994,0.987618719
0.991,1053,0.999817814,0.987653637
0.991,1054,0.99981863,0.98768844
0.991,1055,0.999819442,0.987723129
0.991,1056,0.99982025,0.987757704
0.991,1057,0.999821054,0.987792165
0.991,1058,0.999821854,0.987826514
0.991,1059,0.999822649,0.98786075
0.991,1060,0.999823441,0.987894873
0.991,1061,0.999824228,0.987928885
0.991,1062,0.999825012,0.987962786
0.991,1063,0.999825791,0.987996576
0.991,1064,0.999826567,0.988030255
0.991,1065,0.999827339,0.988063824
0.991,1066,0.999828106,0.988097284
0.991,1067,0.99982887,0.988130634
0.991,1068,0.99982963,0.988163875
0.991,1069,0.999830387,0.988197008
0.991,1070,0.999831139,0.988230033
0.991,1071,0.999831888,0.988262951
0.991,1072,0.999832633,0.988295761
0.991,1073,0.999833374,0.988328464
0.991,1074,0.999834111,0.988361061
0.991,1075,0.999834845,0.988393552
0.991,1076,0.999835575,0.988425937
0.991,1077,0.999836301,0.988458217
0.991,1078,0.999837024,0.988490392
0.991,1079,0.999837743,0.988522463
0.991,1080,0.999838458,0.988554429
0.991,1081,0.99983917,0.988586292
0.991,1082,0.999839878,0.988618052
0.991,1083,0.999840583,0.988649709
0.991,1084,0.999841284,0.988681263
0.991,1085,0.999841982,0.988712715
0.991,1086,0.999842676,0.988744065
0.991,1087,0.999843367,0.988775314
0.991,1088,0.999844054,0.988806462
0.991,1089,0.999844738,0.98883751
0.991,1090,0.999845419,0.988868457
0.991,1091,0.999846096,0.988899304
0.991,1092,0.99984677,0.988930051
0.991,1093,0.99984744,0.9889607
0.991,1094,0.999848107,0.98899125
0.991,1095,0.999848771,0.989021701
0.991,1096,0.999849431,0.989052054
0.991,1097,0.999850088,0.98908231
0.991,1098,0.999850742,0.989112468
0.991,1099,0.999851393,0.989142529
0.991,1100,0.999852041,0.989172494
0.991,1101,0.999852685,0.989202362
0.991,1102,0.999853326,0.989232134
0.991,1103,0.999853964,0.989261811
0.991,1104,0.999854599,0.989291393
0.991,1105,0.99985523,0.98932088
0.991,1106,0.999855859,0.989350272
0.991,1107,0.999856484,0.98937957
0.991,1108,0.999857106,0.989408774
0.992,1109,0.999857726,0.989437885
0.992,1110,0.999858342,0.989466903
0.992,1111,0.999858955,0.989495828
0.992,1112,0.999859565,0.98952466
0.992,1113,0.999860173,0.989553401
0.992,1114,0.999860777,0.989582049
0.992,1115,0.999861378,0.989610606
0.992,1116,0.999861976,0.989639073
0.992,1117,0.999862572,0.989667448
0.992,1118,0.999863164,0.989695733
0.992,1119,0.999863754,0.989723928
0.992,1120,0.99986434,0.989752033
0.992,1121,0.999864924,0.989780048
0.992,1122,0.999865505,0.989807975
0.992,1123,0.999866083,0.989835812
0.992,1124,0.999866658,0.989863562
0.992,1125,0.999867231,0.989891223
0.992,1126,0.999867801,0.989918796
0.992,1127,0.999868368,0.989946282
0.992,1128,0.999868932,0.98997368
0.992,1129,0.999869493,0.990000992
0.992,1130,0.999870052,0.990028217
0.992,1131,0.999870608,0.990055356
0.992,1132,0.999871161,0.990082409
0.992,1133,0.999871712,0.990109376
0.992,1134,0.99987226,0.990136258
0.992,1135,0.999872805,0.990163055
0.992,1136,0.999873347,0.990189767
0.992,1137,0.999873887,0.990216395
0.992,1138,0.999874425,0.990242939
0.992,1139,0.99987496,0.990269399
0.992,1140,0.999875492,0.990295776
0.993,1141,0.999876021,0.990322069
0.993,1142,0.999876549,0.99034828
0.993,1143,0.999877073,0.990374408
0.993,1144,0.999877595,0.990400454
0.993,1145,0.999878115,0.990426417
0.993,1146,0.999878632,0.9904523
0.993,1147,0.999879146,0.9904781
0.993,1148,0.999879658,0.99050382
0.993,1149,0.999880168,0.990529459
0.993,1150,0.999880675,0.990555017
0.993,1151,0.999881179,0.990580495
0.993,1152,0.999881682,0.990605893
0.993,1153,0.999882182,0.990631212
0.993,1154,0.999882679,0.990656451
0.993,1155,0.999883174,0.990681611
0.993,1156,0.999883667,0.990706692
0.993,1157,0.999884157,0.990731695
0.993,1158,0.999884645,0.99075662
0.993,1159,0.999885131,0.990781466
0.993,1160,0.999885614,0.990806235
0.993,1161,0.999886095,0.990830927
0.993,1162,0.999886574,0.990855541
0.993,1163,0.999887051,0.990880079
0.993,1164,0.999887525,0.99090454
0.993,1165,0.999887997,0.990928925
0.993,1166,0.999888466,0.990953234
0.993,1167,0.999888934,0.990977467
0.993,1168,0.999889399,0.991001625
0.993,1169,0.999889862,0.991025707
0.993,1170,0.999890323,0.991049714
0.993,1171,0.999890782,0.991073647
0.993,1172,0.999891238,0.991097506
0.993,1173,0.999891692,0.99112129
0.993,1174,0.999892145,0.991145
0.993,1175,0.999892595,0.991168637
0.993,1176,0.999893042,0.9911922
0.993,1177,0.999893488,0.991215691
0.993,1178,0.999893932,0.991239108
0.993,1179,0.999894374,0.991262453
0.993,1180,0.999894813,0.991285726
0.993,1181,0.99989525,0.991308927
0.993,1182,0.999895686,0.991332055
0.993,1183,0.999896119,0.991355113
0.993,1184,0.99989655,0.991378099
0.993,1185,0.99989698,0.991401013
0.993,1186,0.999897407,0.991423858
0.993,1187,0.999897832,0.991446631
0.993,1188,0.999898255,0.991469335
0.993,1189,0.999898676,0.991491968
0.993,1190,0.999899096,0.991514531
0.993,1191,0.999899513,0.991537025
0.993,1192,0.999899928,0.99155945
0.993,1193,0.999900342,0.991581806
0.993,1194,0.999900753,0.991604092
0.993,1195,0.999901163,0.991626311
0.993,1196,0.99990157,0.99164846
0.993,1197,0.999901976,0.991670542
0.994,1198,0.99990238,0.991692556
0.994,1199,0.999902782,0.991714503
0.994,1200,0.999903182,0.991736382
0.994,1201,0.99990358,0.991758193
0.994,1202,0.999903976,0.991779938
0.994,1203,0.999904371,0.991801617
0.994,1204,0.999904763,0.991823229
0.994,1205,0.999905154,0.991844774
0.994,1206,0.999905543,0.991866254
0.994,1207,0.99990593,0.991887668
0.994,1208,0.999906316,0.991909016
0.994,1209,0.999906699,0.9919303
0.994,1210,0.999907081,0.991951518
0.994,1211,0.999907461,0.991972671
0.994,1212,0.999907839,0.99199376
0.994,1213,0.999908216,0.992014784
0.994,1214,0.999908591,0.992035744
0.994,1215,0.999908964,0.992056641
0.994,1216,0.999909335,0.992077473
0.994,1217,0.999909705,0.992098243
0.994,1218,0.999910072,0.992118949
0.994,1219,0.999910439,0.992139592
0.994,1220,0.999910803,0.992160172
0.994,1221,0.999911166,0.992180689
0.994,1222,0.999911527,0.992201144
0.994,1223,0.999911887,0.992221537
0.994,1224,0.999912245,0.992241868
0.994,1225,0.999912601,0.992262138
0.994,1226,0.999912955,0.992282345
0.994,1227,0.999913308,0.992302492
0.994,1228,0.99991366,0.992322577
0.994,1229,0.999914009,0.992342602
0.994,1230,0.999914357,0.992362566
0.994,1231,0.999914704,0.992382469
0.994,1232,0.999915049,0.992402313
0.994,1233,0.999915392,0.992422096
0.994,1234,0.999915734,0.992441819
0.994,1235,0.999916074,0.992461483
0.994,1236,0.999916413,0.992481087
0.994,1237,0.99991675,0.992500632
0.994,1238,0.999917085,0.992520119
0.994,1239,0.999917419,0.992539546
0.994,1240,0.999917752,0.992558915
0.994,1241,0.999918083,0.992578225
0.994,1242,0.999918412,0.992597477
0.994,1243,0.99991874,0.992616671
0.994,1244,0.999919067,0.992635808
0.994,1245,0.999919392,0.992654887
0.994,1246,0.999919715,0.992673908
0.994,1247,0.999920037,0.992692872
0.994,1248,0.999920358,0.992711779
0.994,1249,0.999920677,0.99273063
0.994,1250,0.999920995,0.992749424
0.994,1251,0.999921311,0.992768161
0.994,1252,0.999921626,0.992786842
0.994,1253,0.999921939,0.992805468
0.994,1254,0.999922251,0.992824037
0.994,1255,0.999922562,0.992842551
0.994,1256,0.999922871,0.992861009
0.994,1257,0.999923179,0.992879412
0.994,1258,0.999923485,0.99289776
0.994,1259,0.99992379,0.992916053
0.994,1260,0.999924093,0.992934291
0.994,1261,0.999924396,0.992952475
0.994,1262,0.999924697,0.992970605
0.994,1263,0.999924996,0.99298868
0.994,1264,0.999925294,0.993006701
0.994,1265,0.999925591,0.993024669
0.994,1266,0.999925887,0.993042583
0.994,1267,0.999926181,0.993060444
0.994,1268,0.999926474,0.993078251
0.994,1269,0.999926765,0.993096006
0.994,1270,0.999927055,0.993113707
0.994,1271,0.999927344,0.993131356
0.994,1272,0.999927632,0.993148953
0.994,1273,0.999927918,0.993166497
0.994,1274,0.999928203,0.993183989
0.994,1275,0.999928487,0.993201429
0.994,1276,0.999928769,0.993218817
0.994,1277,0.999929051,0.993236154
0.994,1278,0.999929331,0.993253439
0.994,1279,0.999929609,0.993270673
0.994,1280,0.999929887,0.993287856
0.994,1281,0.999930163,0.993304987
0.994,1282,0.999930438,0.993322069
0.994,1283,0.999930712,0.993339099
0.994,1284,0.999930984,0.993356079
0.994,1285,0.999931256,0.993373009
0.994,1286,0.999931526,0.993389889
0.994,1287,0.999931795,0.993406719
0.994,1288,0.999932063,0.9934235
0.994,1289,0.999932329,0.993440231
0.994,1290,0.999932595,0.993456912
0.994,1291,0.999932859,0.993473544
0.994,1292,0.999933122,0.993490127
0.994,1293,0.999933384,0.993506661
0.994,1294,0.999933644,0.993523147
0.994,1295,0.999933904,0.993539584
0.994,1296,0.999934162,0.993555972
0.994,1297,0.99993442,0.993572313
0.994,1298,0.999934676,0.993588605
0.994,1299,0.999934931,0.993604849
0.994,1300,0.999935185,0.993621046
0.994,1301,0.999935437,0.993637195
0.994,1302,0.999935689,0.993653297
0.994,1303,0.999935939,0.993669351
0.994,1304,0.999936189,0.993685358
0.994,1305,0.999936437,0.993701319
0.994,1306,0.999936684,0.993717232
0.994,1307,0.999936931,0.993733099
0.994,1308,0.999937176,0.993748919
0.994,1309,0.99993742,0.993764693
0.994,1310,0.999937662,0.993780421
0.994,1311,0.999937904,0.993796103
0.994,1312,0.999938145,0.993811739
0.994,1313,0.999938385,0.99382733
0.994,1314,0.999938623,0.993842874
0.994,1315,0.999938861,0.993858374
0.995,1316,0.999939098,0.993873828
0.995,1317,0.999939333,0.993889237
0.995,1318,0.999939568,0.993904601
0.995,1319,0.999939801,0.99391992
0.995,1320,0.999940034,0.993935195
0.995,1321,0.999940265,0.993950425
0.995,1322,0.999940496,0.993965611
0.995,1323,0.999940725,0.993980752
0.996,1324,0.999940953,0.99399585
0.996,1325,0.999941181,0.994010904
0.996,1326,0.999941407,0.994025913
0.996,1327,0.999941633,0.99404088
0.996,1328,0.999941857,0.994055802
0.996,1329,0.999942081,0.994070682
0.996,1330,0.999942303,0.994085518
0.997,1331,0.999942525,0.994100311
0.997,1332,0.999942746,0.994115062
0.997,1333,0.999942965,0.994129769
0.997,1334,0.999943184,0.994144434
0.997,1335,0.999943402,0.994159057
0.997,1336,0.999943618,0.994173637
0.997,1337,0.999943834,0.994188175
0.997,1338,0.999944049,0.99420267
0.997,1339,0.999944263,0.994217124
0.997,1340,0.999944476,0.994231537
0.997,1341,0.999944688,0.994245907
0.997,1342,0.9999449,0.994260236
0.997,1343,0.99994511,0.994274524
0.997,1344,0.999945319,0.99428877
0.997,1345,0.999945528,0.994302976
0.997,1346,0.999945736,0.99431714
0.997,1347,0.999945942,0.994331264
0.997,1348,0.999946148,0.994345347
0.997,1349,0.999946353,0.994359389
0.997,1350,0.999946557,0.994373391
0.997,1351,0.99994676,0.994387352
0.997,1352,0.999946963,0.994401274
0.997,1353,0.999947164,0.994415155
0.997,1354,0.999947365,0.994428997
0.997,1355,0.999947564,0.994442799
0.997,1356,0.999947763,0.994456561
0.997,1357,0.999947961,0.994470284
0.997,1358,0.999948158,0.994483967
0.997,1359,0.999948355,0.994497611
0.997,1360,0.99994855,0.994511216
0.997,1361,0.999948745,0.994524782
0.997,1362,0.999948939,0.994538309
0.997,1363,0.999949132,0.994551798
0.997,1364,0.999949324,0.994565247
0.997,1365,0.999949515,0.994578659
0.997,1366,0.999949706,0.994592032
0.997,1367,0.999949895,0.994605366
0.997,1368,0.999950084,0.994618663
0.997,1369,0.999950272,0.994631922
0.997,1370,0.99995046,0.994645143
0.997,1371,0.999950646,0.994658326
0.997,1372,0.999950832,0.994671471
0.997,1373,0.999951017,0.994684579
0.997,1374,0.999951201,0.99469765
0.997,1375,0.999951384,0.994710683
0.997,1376,0.999951567,0.994723679
0.997,1377,0.999951749,0.994736639
0.997,1378,0.99995193,0.994749561
0.997,1379,0.99995211,0.994762447
0.997,1380,0.999952289,0.994775296
0.997,1381,0.999952468,0.994788108
0.997,1382,0.999952646,0.994800884
0.997,1383,0.999952823,0.994813624
0.997,1384,0.999953,0.994826328
0.997,1385,0.999953175,0.994838995
0.997,1386,0.99995335,0.994851627
0.997,1387,0.999953525,0.994864223
0.997,1388,0.999953698,0.994876783
0.997,1389,0.999953871,0.994889308
0.997,1390,0.999954043,0.994901797
0.997,1391,0.999954214,0.994914251
0.997,1392,0.999954385,0.994926669
0.997,1393,0.999954555,0.994939052
0.997,1394,0.999954724,0.994951401
0.997,1395,0.999954892,0.994963714
0.997,1396,0.99995506,0.994975993
0.997,1397,0.999955227,0.994988237
0.997,1398,0.999955393,0.995000447
0.997,1399,0.999955559,0.995012622
0.997,1400,0.999955724,0.995024762
0.997,1401,0.999955888,0.995036869
0.997,1402,0.999956052,0.995048941
0.997,1403,0.999956215,0.995060979
0.997,1404,0.999956377,0.995072984
0.997,1405,0.999956538,0.995084954
0.997,1406,0.999956699,0.995096891
0.997,1407,0.99995686,0.995108795
0.997,1408,0.999957019,0.995120665
0.997,1409,0.999957178,0.995132501
0.997,1410,0.999957336,0.995144305
0.997,1411,0.999957494,0.995156075
0.997,1412,0.99995765,0.995167812
0.997,1413,0.999957807,0.995179516
0.997,1414,0.999957962,0.995191187
0.997,1415,0.999958117,0.995202826
0.997,1416,0.999958271,0.995214432
0.997,1417,0.999958425,0.995226006
0.997,1418,0.999958578,0.995237547
0.997,1419,0.99995873,0.995249056
0.997,1420,0.999958882,0.995260532
0.997,1421,0.999959033,0.995271977
0.997,1422,0.999959184,0.995283389
0.997,1423,0.999959333,0.99529477
0.997,1424,0.999959483,0.995306119
0.997,1425,0.999959631,0.995317436
0.997,1426,0.999959779,0.995328721
0.997,1427,0.999959927,0.995339975
0.997,1428,0.999960073,0.995351198
0.997,1429,0.999960219,0.99536239
0.997,1430,0.999960365,0.99537355
0.997,1431,0.99996051,0.995384679
0.997,1432,0.999960654,0.995395777
0.997,1433,0.999960798,0.995406844
0.997,1434,0.999960941,0.995417881
0.997,1435,0.999961084,0.995428886
0.997,1436,0.999961226,0.995439862
0.997,1437,0.999961367,0.995450806
0.997,1438,0.999961508,0.99546172
0.997,1439,0.999961648,0.995472604
0.997,1440,0.999961788,0.995483458
0.997,1441,0.999961927,0.995494282
0.997,1442,0.999962065,0.995505075
0.997,1443,0.999962203,0.995515839
0.997,1444,0.999962341,0.995526573
0.997,1445,0.999962478,0.995537277
0.997,1446,0.999962614,0.995547951
0.997,1447,0.999962749,0.995558596
0.997,1448,0.999962885,0.995569212
0.997,1449,0.999963019,0.995579798
0.997,1450,0.999963153,0.995590354
0.997,1451,0.999963287,0.995600882
0.997,1452,0.99996342,0.995611381
0.997,1453,0.999963552,0.99562185
0.997,1454,0.999963684,0.995632291
0.997,1455,0.999963815,0.995642703
0.997,1456,0.999963946,0.995653086
0.997,1457,0.999964076,0.99566344
0.997,1458,0.999964206,0.995673766
0.997,1459,0.999964335,0.995684064
0.997,1460,0.999964464,0.995694333
0.997,1461,0.999964592,0.995704574
0.997,1462,0.99996472,0.995714786
0.997,1463,0.999964847,0.995724971
0.997,1464,0.999964973,0.995735128
0.997,1465,0.999965099,0.995745256
0.997,1466,0.999965225,0.995755357
0.997,1467,0.99996535,0.99576543
0.997,1468,0.999965474,0.995775475
0.997,1469,0.999965598,0.995785493
0.997,1470,0.999965722,0.995795484
0.997,1471,0.999965845,0.995805447
0.997,1472,0.999965968,0.995815382
0.998,1473,0.99996609,0.995825291
0.998,1474,0.999966211,0.995835172
0.998,1475,0.999966332,0.995845026
0.998,1476,0.999966453,0.995854854
0.998,1477,0.999966573,0.995864654
0.998,1478,0.999966692,0.995874427
0.998,1479,0.999966811,0.995884174
0.998,1480,0.99996693,0.995893895
0.998,1481,0.999967048,0.995903588
0.998,1482,0.999967166,0.995913255
0.998,1483,0.999967283,0.995922896
0.998,1484,0.9999674,0.995932511
0.998,1485,0.999967516,0.995942099
0.998,1486,0.999967632,0.995951661
0.998,1487,0.999967747,0.995961197
0.998,1488,0.999967862,0.995970707
0.998,1489,0.999967976,0.995980191
0.998,1490,0.99996809,0.99598965
0.998,1491,0.999968204,0.995999082
0.998,1492,0.999968317,0.996008489
0.998,1493,0.999968429,0.996017871
0.998,1494,0.999968542,0.996027227
0.998,1495,0.999968653,0.996036557
0.998,1496,0.999968764,0.996045862
0.998,1497,0.999968875,0.996055142
0.998,1498,0.999968986,0.996064397
0.998,1499,0.999969095,0.996073626
0.998,1500,0.999969205,0.996082831
0.998,1501,0.999969314,0.99609201
0.998,1502,0.999969422,0.996101165
0.998,1503,0.999969531,0.996110295
0.998,1504,0.999969638,0.9961194
0.998,1505,0.999969746,0.996128481
0.998,1506,0.999969852,0.996137537
0.998,1507,0.999969959,0.996146568
0.998,1508,0.999970065,0.996155575
0.998,1509,0.99997017,0.996164558
0.998,1510,0.999970276,0.996173516
0.998,1511,0.99997038,0.996182451
0.998,1512,0.999970485,0.996191361
0.998,1513,0.999970589,0.996200247
0.998,1514,0.999970692,0.996209109
0.998,1515,0.999970795,0.996217947
0.998,1516,0.999970898,0.996226762
0.998,1517,0.999971,0.996235552
0.998,1518,0.999971102,0.996244319
0.998,1519,0.999971204,0.996253063
0.998,1520,0.999971305,0.996261782
0.998,1521,0.999971405,0.996270479
0.998,1522,0.999971506,0.996279152
0.998,1523,0.999971605,0.996287802
0.998,1524,0.999971705,0.996296428
0.998,1525,0.999971804,0.996305031
0.998,1526,0.999971903,0.996313611
