T1,T2
327.0005626,2.402897514
7.357851297,474.449307
139.7357048,3.103102262
328.7516164,3.33495138
6.972179859,73.53633652
301.3667975,118.1625512
4.054256052,140.0401762
240.4266135,3.262474712
457.1224292,750.8275667
3.283210781,339.9850729
201.9551512,220.0380878
149.2369549,2.643708996
261.4591991,49.42393915
10.5451461,511.3795337
376.8010563,71.174016
5.183610655,3.365938889
252.6285517,50.02016194
351.0440329,134.4550225
2.955654123,371.2556185
4.063124706,188.3790161
237.0531455,87.06324753
6.635383109,165.2930931
198.8063445,2.463798865
384.2357839,2.90543196
181.3925447,3.158735944
150.6148699,2.948417159
4.791798297,33.55288384
5.306549043,3.492437768
69.88345817,2.647098669
53.90881286,52.71126246
199.0891273,107.3127944
10.52259848,3.205900388
3.664852644,105.0050899
16.91105732,107.9045694
432.9887053,2.204663941
4.293935087,110.4545444
10.84417452,236.6937509
471.2371428,2.892522424
334.5390543,117.6006777
72.05713817,2.20615985
340.3914958,228.4528579
346.8549052,284.2120353
2.972774617,3.073940229
8.842949104,142.2885827
6.080342035,3.157031911
105.2979489,321.9774181
3.359933486,9.329470843
2.366317163,3.132393814
125.2373633,65.41574227
222.9121346,74.69648533
5.490968896,3.144615232
273.6528092,209.3485906
8.784263025,2.46875692
8.028894497,896.2056404
6.403170785,499.0105634
206.0879771,174.5844956
0,20.47993655
111.4112631,2.987574742
6.42660788,255.0719832
3.712603568,28.07236969
6.059104954,59.07234501
412.4448402,2.833289015
5.7867761,3.058794843
182.1537262,2.228574009
264.2035336,53.20861192
243.1763083,3.796185933
193.7248975,3.172041739
9.505053419,845.7857202
312.7501576,77.12503002
293.6406693,94.20044649
33.31231554,149.6786889
2.773227737,3.627659912
401.3290163,174.628827
10.03485848,2.55584222
607.0522077,3.153463345
256.3204968,170.2275457
0,3.389609121
475.1464352,258.3019272
428.8593297,197.949946
10.65401426,3.002950439
255.1821446,129.5188114
365.3072054,3.621926512
7.383659946,0
3.659904887,3.052141482
371.6244627,78.44854616
6.327757265,2.97595559
6.425510873,2.593237225
207.1167504,72.98885363
4.418832439,127.4175146
315.2928852,2.896534785
8.889148465,125.0723798
11.23634012,103.693649
306.0717809,3.060964102
516.5635624,73.14056512
261.778451,90.08475822
0,283.0871746
8.079845402,3.440361672
304.5701912,189.3855801
4.141420157,2.969484575
156.5202117,2.863353018
562.0026735,3.383965842
342.1558359,3.343494436
50.55019957,100.25209
4.450478915,499.1639643
7.96452616,2.77801858
263.2031242,170.825336
8.224327048,145.1572571
332.7690073,155.3063017
2.598063129,39.98530759
123.0039371,76.56131315
141.7300096,442.5043362
503.780388,2.915294473
328.0929253,137.8276203
4.54221226,110.931751
6.030435179,153.9978999
414.4565511,266.6634242
396.2711605,2.88161941
2.241104317,75.3235793
4.812222393,95.27131031
2.742758293,182.2081321
2.919430233,269.3690926
22.98278242,3.276765641
501.6768025,3.215600758
271.7293311,260.0881645
12.62801658,57.08808175
5.422002905,636.8088785
259.9764452,69.68520467
6.355078973,13.35760565
30.84295592,51.71158782
4.259419926,107.4435657
254.8831317,0
13.26844233,496.5953806
8.914110012,3.571688232
315.2442405,140.1439062
242.9288898,142.5908029
3.342423438,103.0488322
581.6364102,83.52965639
3.130823744,3.283505862
117.440826,3.143075423
496.74097,72.13671763
13.03581547,366.7846262
9.459708733,186.8751232
9.768441125,151.2802484
7.078244182,2.713513014
5.54203404,86.99577163
7.864384179,3.000457157
11.25241174,264.1297893
4.787302982,0
11.51813192,167.1028504
4.737534563,261.1411968
411.8455386,221.6290718
5.52792276,662.9164303
9.793393664,44.57991126
7.979026915,150.286948
3.215517209,285.999289
171.0857641,3.005444669
4.732612756,92.81653282
6.339629157,38.5808468
92.74951933,3.331994049
5.031766654,3.679192744
3.02865064,3.127360605
7.650267673,157.3258566
218.1840698,0
309.8707558,165.6804565
11.19356891,2.932280175
151.3990615,3.430571907
30.99276032,117.8925254
487.0919075,3.252396796
195.4659276,174.1431233
267.0211069,3.165707719
6.012097368,115.9997671
2.621550566,3.567418547
209.563907,2.784298634
103.1714094,3.182558313
291.9928427,3.229100347
451.425398,3.491350814
414.8476014,32.29260998
175.2997908,97.31923984
520.6857289,101.7968613
12.28533518,67.61452227
472.0461766,215.2369314
210.2366,82.85447059
136.4841493,2.690471834
405.9818715,3.213931854
269.4170342,3.540229886
6.009128741,2.948325092
0,163.6936159
180.9174362,22.47896515
114.4757779,264.6157088
6.48515493,2.612207616
0,144.6254178
97.08270075,70.75222163
3.049139915,3.661501649
430.8759853,3.40209243
2.476605294,149.9383206
4.12525195,2.533833487
225.4116297,2.319718843
115.7112332,3.421634582
346.6366197,275.1207694
404.3027082,803.0598521
77.15160509,168.6965995
9.970754469,144.2266371
261.0843541,3.104481257
4.961343175,202.0688796
416.6864602,3.033503955
203.4669685,74.23428777
319.1233915,3.240212124
116.3077315,0
4.710496262,327.1290385
359.614555,11.27198073
108.5327365,2.9645413
252.4821892,201.721394
236.8105294,107.8907776
94.63213568,128.3809082
4.902610398,261.9524101
198.5064822,2.037337605
0,62.64610369
9.356130496,2.622953458
3.209391999,150.5497896
267.8942858,56.79185149
365.9687851,9.690508228
194.5868495,2.941217916
4.68764722,3.628199498
0,469.5377955
429.8932444,3.322140423
175.0342684,3.315719043
11.89640449,3.477321749
385.5983209,2.506488063
55.16629372,157.9020996
3.132956536,121.8713312
3.509483498,88.75093699
220.4843199,670.2260106
200.1975875,3.156006142
4.529761411,67.44859817
124.320293,187.8466845
379.7386688,120.9618003
150.2006202,2.77410092
5.114521279,67.8471402
558.1678968,3.716691837
2.93105831,2.250247712
266.0728325,138.7194163
190.29964,198.6087349
7.399932966,171.5988775
374.3892174,3.514618461
107.0168536,2.934938917
213.021193,3.480615677
2.989034348,2.781729232
6.109674746,99.86544626
8.997448213,2.98522779
426.7072052,3.131091148
7.346181994,0
376.4104559,3.664753527
292.5541338,341.8492459
353.1513812,2.92835563
6.217328562,11.94645827
41.93695912,3.237529021
228.2246766,92.35951184
3.694623936,3.369923551
162.4282808,3.785179721
224.2780089,3.419715282
7.816057742,2.731686594
5.874819675,139.4774412
14.06754404,328.8109926
342.0358772,97.4706416
180.7030086,159.7236735
5.833929295,3.179243187
9.430264595,3.264801537
6.995156415,3.01561101
341.3512406,85.27426336
2.731258037,161.4433775
8.093414834,2.518436323
55.36944842,54.32627104
3.84848957,533.0018316
8.10420493,3.273314364
465.2273442,2.385098915
7.621183283,3.152077212
234.6622459,3.433399928
7.029090899,507.7807955
2.810135321,127.230702
3.289717771,182.4276642
237.3969788,2.956705995
2.236641024,178.3266844
270.9524115,2.236457609
370.5134881,48.01560504
37.78564964,114.0555358
6.510263055,190.7988977
337.4590905,230.0677012
8.733845237,3.043315654
271.8295427,2.512285874
142.8405786,152.1390169
3.009245207,2.875900171
7.638219279,2.448208437
2.790153605,99.21299033
426.7001991,38.30860785
6.098748425,3.493266202
2.157681432,48.34162482
13.56077044,3.484096286
11.9617135,25.20179018
5.049534084,155.483995
3.310899135,730.0397708
158.8673618,3.750388712
492.5215222,99.2218326
385.6257457,14.35991743
54.46972354,116.8495952
3.913181811,2.838614427
203.3683047,2.893038246
253.8847348,134.8740949
2.994364974,58.52073123
428.0557935,87.81611237
296.268231,141.1001185
223.4094017,93.87181829
4.634319719,3.076323494
6.517143534,108.5520665
182.1827093,603.2601811
52.7796953,99.18835169
173.1718928,3.02448228
265.1576344,731.2362265
7.195754282,24.28890975
117.2520398,694.8032797
3.047227107,3.32722134
3.987891903,3.128459996
10.33840495,2.814101562
7.311650311,165.4357194
554.8775857,2.713406413
8.961211675,2.808523606
2.853566104,3.890090619
205.0389931,150.1493296
6.003928524,3.022380491
99.02492292,282.318592
268.6163946,2.637289131
125.7032936,2.269038683
4.203612481,146.844519
335.6187475,2.566386101
6.270654757,359.3318043
11.15904932,253.343931
273.8240832,3.15601805
419.1044509,69.58597157
5.579666833,3.095465385
146.6394094,2.363680177
286.7843573,4.641686216
3.098557147,3.255883956
2.612841074,2.411528295
7.848957635,3.130015881
246.9650463,97.55935987
7.783199134,2.704790928
9.642746373,214.513383
146.7818314,40.9510434
490.532902,40.02960682
302.6539661,121.920792
9.987328745,3.939230816
257.6366696,2.762944908
63.12085425,238.1641863
348.1389389,2.908472563
7.27588234,2.916646326
589.6301684,118.4551445
2.068476224,133.5635259
297.8917322,194.6726298
4.054616784,48.45566856
364.8257736,63.53186726
391.5184522,231.5606852
10.91239698,139.1659249
3.131731397,41.03836618
225.0918639,39.90452846
171.0237645,453.8499616
82.9637413,219.0090981
8.628860597,3.10537043
3.545537321,3.13556135
311.0203572,3.393508354
6.359413945,162.9897271
252.0428691,20.98580921
12.13479245,5.118529342
420.3571862,134.7965074
120.3919097,162.3571185
7.095249753,102.4473777
7.49831014,147.7896694
16.57432339,0
79.52616536,100.6786844
147.7806293,2.542059381
10.3849662,111.8909039
2.342282898,124.9081525
288.4040621,136.5017633
244.0854007,118.0399669
572.7463353,3.448405435
87.38674531,3.392401602
3.782216919,3.097880255
8.120995829,496.8121169
12.59113649,2.544190574
6.304298993,34.27994871
2.249966007,49.79903592
57.74749102,90.43544993
4.360533328,3.264290007
7.04293898,2.49133268
195.0021091,59.25207385
206.8652599,3.198033953
6.164407157,3.249139407
126.4036132,2.692948344
17.94837855,3.262053703
213.2276257,137.1004669
278.3489314,3.673930383
187.3376567,173.3428027
111.776875,239.1031941
3.191638563,0
331.5525815,2.610984378
133.7267017,3.537250255
197.6747935,127.8199584
6.328926475,3.182923992
5.420093895,140.452087
349.5925954,146.1205845
11.43280902,60.21608811
709.1148849,3.303747295
247.7174881,40.82759546
947.8889856,750.4226196
61.52657883,2.406430069
340.6370756,114.6502962
177.6080793,3.083542343
315.1764188,2.644954105
6.617803937,123.574378
104.5255684,2.994104543
514.6514573,80.68040486
6.874000471,132.6838811
310.7315613,32.68767635
3.221253974,133.6512603
386.285398,108.0639518
152.034372,2.926775253
3.077034905,64.8651551
2.973730803,2.988091691
221.6665007,2.856836487
379.9167588,110.2011444
341.1570027,663.2969799
7.43354214,3.039800757
62.83538298,3.304506369
10.53777647,107.5327805
4.797466659,132.6041207
454.747064,159.1156295
321.1633662,2.977767769
218.9855146,3.514982875
179.0279122,220.5333481
203.9487861,52.67450622
62.63865472,178.6232446
8.438770617,187.2430722
290.1963819,120.2435092
196.341906,695.2777553
178.163421,184.5498542
4.572970504,2.946862399
11.8468288,137.470067
523.9644372,3.484760339
167.18012,115.4536609
47.90530845,138.3686202
9.891502472,82.3455236
166.7769654,78.01112142
139.1343973,2.13730331
4.976080195,413.4793933
5.448362007,29.59256683
8.316467245,2.374918004
261.6220735,3.610660348
5.936175699,3.074216087
0,587.7819244
6.312947056,335.1508538
2.232532165,0
68.73241611,699.2599057
3.555501049,273.1478029
347.9615895,2.629907613
229.1206105,229.1307525
7.407381632,193.953969
6.481965718,83.54944069
6.024255748,243.1748642
73.35856924,3.062981131
634.7241569,2.937063055
53.20927111,118.0845673
251.4349998,3.22635845
5.165598329,210.061647
319.9304488,3.617501816
7.51725164,45.10375295
92.29920732,2.75613586
235.0396891,760.0526097
97.30150891,89.35232885
320.7959442,3.292657935
343.3577693,45.09929015
304.6264051,187.9781462
2.680776862,2.882969013
5.142325258,3.593770185
244.6069634,260.9124044
386.3411546,2.245947565
3.732450728,129.7394355
11.10790425,123.1917033
7.128089816,110.2763694
7.401427537,56.71391298
268.1384388,2.544275576
163.6217905,50.06144303
222.0809857,3.127162582
4.825504319,79.77655222
149.4762462,105.421248
9.153614419,3.16225127
3.042775388,624.3787834
171.802795,98.18930577
241.6713576,3.209201092
216.3456598,2.705065109
71.63953659,2.199317706
3.001577162,268.3097363
172.4628749,16.5521112
290.108177,2.459394143
535.1142132,74.79322519
295.5573658,214.6062047
457.6773468,2.832607608
2.668831434,3.774981631
3.007760078,2.994608075
485.5433172,72.84577664
13.66145634,2.999692091
233.6109742,204.3422626
7.08543279,309.3966428
8.722939981,41.47768912
447.8171563,2.674137679
13.21556796,2.44080589
176.1628282,3.624848316
6.574844445,618.9674201
8.941917121,159.2449746
332.4693297,189.132171
361.8907145,474.2952244
6.332023023,86.66381632
363.8809763,58.00463417
172.0953095,2.950477137
187.7620761,95.7524996
430.8845188,3.311509585
285.2163462,383.9807736
12.68143538,14.37367544
15.87290679,3.234327145
177.1439136,3.550999362
310.3060085,331.6163302
183.1573749,203.9575818
4.690682856,3.875094702
35.45218153,3.550997354
6.948557044,63.71585537
8.941060921,109.9125465
58.99948723,190.5966813
67.32379401,41.5740385
305.0364883,186.1150215
124.6488754,3.379073113
173.7560498,163.2537639
281.3618868,57.64872192
548.3301749,182.4196631
258.6358201,165.8131088
213.1104537,124.9658182
135.0884872,126.3035733
281.9573745,183.2823631
357.5830631,3.199009579
2.307561094,43.0538869
0,NaN
6.68895294,288.426581
2.628637848,28.94932656
6.384585033,2.644282583
194.6555524,134.9493236
5.931227783,3.883733757
258.6897418,2.87926849
29.18749555,3.595346768
8.356891304,181.4699009
33.95431989,195.1214352
316.6855894,2.978017028
253.8534986,108.2701385
409.4323325,366.3663725
358.4757884,3.031296527
11.43270533,31.23018292
180.8798345,2.194135877
6.295981378,223.2629023
297.861459,230.2676485
258.3342909,2.964417194
4.603804226,127.2265564
119.3918795,71.69709975
10.62927575,177.7582094
261.5739058,224.0376018
6.1015424,3.542070978
435.3288918,92.27130503
3.222589372,2.994265967
4.212784582,23.60516172
97.20262337,264.9828133
151.37606,3.546707707
10.14622199,350.5302335
6.163915794,312.2475755
365.8076785,66.98379375
274.9362937,94.30114551
11.85238943,65.02149645
10.18567668,152.7346178
80.05407717,170.2116627
551.6432504,3.597672672
245.1841893,215.246567
107.1601349,3.06787141
7.190710118,122.4990206
426.9178043,3.526574154
380.7858048,141.6316579
229.7611476,233.3059193
241.1683122,751.823164
4.532632268,179.0822574
56.92883154,3.006010126
7.771102923,89.73498927
3.601934225,3.112372571
223.6500627,437.1089014
8.765137907,178.8737193
2.690306543,95.66196908
7.101151151,263.9949457
207.9943497,3.250909115
150.4595278,3.490313414
137.557725,2.169480736
12.02988072,124.8577353
6.842474252,183.7712294
4.299344977,34.68882802
3.951438909,8.82237513
256.8103885,42.05275688
571.2635357,313.4535421
147.6028818,81.39630862
5.010008862,2.917169071
201.175683,3.032948322
220.5498683,3.101324243
296.1614492,2.717084646
357.3602467,3.205926934
3.413917448,32.65609425
202.4450147,84.92900541
249.7237324,210.1375791
145.4074081,2.510047233
5.401246043,416.580656
10.99586544,90.9127098
39.51276457,2.578821219
97.06562862,567.7951568
12.44308293,3.303624064
8.376673708,2.865844505
7.36357957,543.1403415
2.967951475,19.04721229
124.2765171,124.7851593
5.808367394,279.3063311
2.669969816,97.33843764
361.0391838,127.1358931
3.138978221,97.10078436
39.37546002,25.68313088
364.4933351,0
12.74053428,2.902459428
3.232151808,2.639100099
316.0183697,2.987251702
6.977279072,70.75987254
7.508914087,129.9122988
228.5764677,104.3565127
3.926951913,392.994594
9.369917881,52.04458575
7.305799128,186.0053703
389.9766416,3.168285508
0,3.5091777
3.121256446,104.6577817
260.0419912,56.60819273
395.679578,2.627298423
2.706176956,643.8311574
290.8424492,3.452350373
5.688556558,18.94576914
347.8332353,248.2292138
3.470803743,374.8757263
284.4365746,31.01982746
2.954641837,3.085291808
293.6602616,158.5895085
397.4810656,93.7693306
6.981296603,2.957724211
504.2021166,194.5707189
4.864813864,3.095437131
2.977513048,127.4644084
8.89878858,389.4686328
260.2033717,3.178067823
2.843655376,91.97091252
293.8277241,125.1535897
74.13342333,140.0437941
167.7036968,2.75254266
303.4666018,30.75139358
600.68619,2.825023495
7.940130566,119.8327976
5.842936629,3.353493971
2.653401424,137.55094
464.5335174,228.1470763
139.9478541,77.37378313
5.11522875,3.255637772
5.143896932,195.5773645
2.725228032,105.1523266
132.4764575,156.557503
219.4235341,122.2021014
9.9525986,3.154664573
95.57596002,110.9920703
421.4725328,109.4472028
96.49633768,2.130720985
9.975186189,2.346444793
396.1023304,150.6287643
5.270092076,129.9816669
4.659743661,3.049117051
10.27283357,2.815046031
7.829691187,92.11900433
347.4205756,252.2149323
149.9182185,2.388871808
11.57205651,2.644821046
198.1563471,3.649585813
3.909982278,246.6549204
8.452000134,2.910091518
319.2736548,154.1782904
288.8603645,3.635272991
289.2854478,183.4876868
2.761322788,213.570247
300.4625593,114.5525183
3.156315635,81.52104072
272.5238253,106.4923544
409.9546389,221.4993806
4.759838126,127.3949909
9.714680201,54.09532166
6.427649892,194.3730992
493.905487,2.362499271
5.008233491,99.83899981
8.18112069,212.5005337
610.3338746,3.29564936
2.917567903,2.42629497
353.8117978,2.488721711
342.4621716,345.8702234
103.0692443,111.7126117
226.0711696,3.829727033
87.45240086,260.0342407
241.8652409,3.335678223
41.6289102,200.9044773
146.1409559,2.936988866
6.583218042,235.4146077
6.756368549,3.630180851
3.365706143,54.94636448
8.532034723,86.02969125
235.8216627,2.14485269
6.711258091,59.50379105
257.9970225,152.1070275
24.78228797,87.18038685
8.692755628,2.739031455
388.023028,136.1772693
5.09593599,82.51039278
294.5234697,112.2482239
234.8107893,64.49485646
7.239114179,2.649687925
5.716473252,2.70682455
192.3502832,139.8900345
308.0174267,179.0107548
133.9906565,3.074654896
5.642769762,667.706732
7.326388591,102.1855176
12.14178341,67.6933493
426.427611,3.154084478
2.709507386,135.4104989
4.164501476,72.78148022
365.9505217,336.6928035
3.642006081,122.0006842
3.119142738,762.8491608
361.7193765,629.7824699
3.162480823,2.908605363
5.61205652,269.2429697
7.133553539,54.37817575
50.65518818,100.3643614
244.6086314,3.080200872
8.733236104,73.67426721
281.9389311,149.7626054
3.34011654,2.953092097
193.731954,482.5079009
216.6753764,87.99563679
9.707321191,3.418429016
47.44361684,366.6867214
3.358373681,141.206973
2.576233443,137.3861589
2.694324691,2.990986176
2.846067893,73.18139606
257.5119981,311.5653614
7.470130879,101.5768606
112.047982,0
3.880185566,54.59572472
300.0750997,321.1883718
61.86645531,2.803065051
11.54356656,195.5723386
3.456373524,2.21764679
212.8027239,129.2184604
4.093266739,2.728752678
122.356981,68.93740112
208.1833776,87.2268757
5.580318277,458.3003567
10.42501814,39.06516418
206.8337617,75.80926751
7.625002648,163.1019097
187.0607945,53.78782425
11.5972944,3.093957279
5.336932176,23.00324355
9.836372928,3.235584668
407.2012232,50.026248
2.481758782,3.352236231
264.8075824,21.06152133
2.639745858,2.800414903
523.4571957,246.9945126
603.793341,87.28103095
5.864319969,345.0026661
204.6768164,176.4331582
7.22845686,2.449923789
74.20244955,171.2566241
5.399407748,28.25018843
4.302201346,512.4118929
3.311625941,185.6773128
140.1459945,239.0645436
2.441511373,2.801089915
23.42900927,3.010180135
390.2980142,172.6592863
548.7679637,56.4790419
3.448835509,140.7786821
14.49216719,2.566480605
158.7741142,2.588718662
2.697269438,3.361424068
293.2402018,35.31653483
335.1980006,86.77372484
4.852296053,3.641343668
7.448382413,2.777051311
230.3178203,60.68187059
232.0543804,75.16334774
2.997779151,3.451483885
3.967637718,192.6879425
242.0333841,67.69730704
173.0421316,2.583038203
3.237468391,151.5891595
7.388785597,242.234733
591.3804335,44.32091727
99.12142341,174.2845747
643.688251,2.544383111
457.7181162,3.495033043
137.3013379,239.323537
366.4235757,70.24005922
4.254720403,241.3716212
349.8926539,3.131811017
4.154033304,306.9395647
47.61580193,891.9582636
4.265722296,28.41749591
3.621639168,2.874292026
213.6182807,38.58317898
286.3607998,3.20740581
11.53688046,146.6926549
8.221568527,176.872063
3.487090254,243.529992
236.1249899,3.211791209
646.8079189,191.9396434
55.21106955,169.2024319
8.499886289,155.1096517
8.356739914,286.4197228
129.8960502,3.264212838
17.56038882,3.595510898
7.543618947,3.000921321
2.509662464,3.704849081
104.3632456,78.37947996
177.4791338,41.23666223
7.501726808,129.1679147
9.86772239,15.53127873
306.0581044,3.544307741
4.421752478,396.4648023
6.350349877,3.152182401
423.7898,71.81731083
2.297458999,99.11911576
118.5252336,514.7610615
39.16099339,149.5198401
414.2809596,49.9232286
291.9824449,137.7901626
284.6731874,51.31849948
0,27.72410899
270.8104039,57.24164035
243.8412555,218.0953398
241.4767652,194.81286
7.506515373,248.6266331
99.94668974,3.505196113
155.7971453,2.740410415
7.73969747,2.27349036
149.6207293,3.074165851
558.3885423,65.13803918
5.917129667,128.821944
3.582051234,3.703092768
289.7992203,95.79519341
9.418481447,146.4702722
7.676332731,3.148876477
313.533582,71.1035484
269.9036004,204.0586268
330.9680413,3.309456061
305.3502907,118.9640572
6.495479654,3.54466024
8.174495765,3.523466211
167.624146,277.2349085
296.6537111,2.250869879
60.23933374,72.98757467
7.439842269,100.3290598
118.3947004,42.6192756
267.0425217,63.07399387
6.752708513,2.932764538
178.8780478,2.406223277
2.745166497,503.432904
6.206626111,278.6055181
6.775973498,6.546731287
130.7625203,2.686252814
158.7382333,125.0433564
230.9592442,2.800560836
8.641060416,3.7657896
123.8751856,210.6436382
5.929541756,2.956833679
6.808003592,156.6417952
110.6470898,2.277189122
59.12220602,121.2992038
293.3267756,307.2028105
499.4169172,78.71086419
11.14748944,100.7075185
5.106717501,95.71268931
4.732702923,204.088244
178.8467947,139.1831885
3.527449201,140.9413864
7.621793703,108.9488237
251.9063822,185.5091458
251.9241114,3.279856081
4.823030101,66.34096564
3.667317696,174.4948879
308.3234214,2.960893782
291.7513469,3.374528965
5.225917208,517.8878168
32.86859615,934.7953904
9.297741586,2.725041325
6.697356114,2.893107043
37.986357,3.03264321
309.7949241,113.0827198
484.2144432,54.79329906
4.702650476,2.790719375
316.3712962,128.0370776
3.077121986,2.676324447
2.959264111,309.5412683
137.2377097,467.9876194
2.95265693,115.2499533
142.5549597,2.498093582
374.3659178,162.1396009
2.488216933,93.17866103
4.691854623,100.831323
17.35137742,2.96272949
3.483822747,521.935478
219.6503941,3.113950897
3.1332786,3.596956774
289.6690977,3.099223398
421.388673,83.84044575
12.21132368,218.7591691
2.799278653,0
353.4393502,229.5558793
8.545507679,72.98289611
7.063032256,2.660310122
4.143920643,2.620567595
5.268858498,3.732678786
6.088684942,104.5539206
2.800679831,97.92439929
7.788184988,91.18962858
174.6470575,102.5931534
3.417457752,2.602654797
58.6586479,95.61238767
362.1962811,2.983769184
3.518966302,76.29147118
6.103163741,215.4072214
3.323799542,80.82905238
4.960247475,2.682009951
3.871784002,3.291290494
138.6002584,2.957515815
84.88744783,117.6952184
160.4021186,74.56581623
91.10975842,3.508661449
2.934640287,3.288179221
30.81120765,3.201217371
220.4480308,143.445401
2.833463442,19.42457494
6.401895266,182.8303437
126.6836334,287.0528675
2.668902667,3.131986316
175.6926188,78.01663804
25.27261585,129.9207126
3.742338712,37.14575944
10.39078031,101.0002785
5.417378085,145.7555489
287.6804811,199.133249
261.245895,4.357691293
372.6176391,156.0916695
149.5528292,15.87002855
520.3255223,97.96139638
7.252116946,87.41695075
250.7093068,2.958677667
2.704825438,3.415931991
310.059898,2.542576036
236.4161723,119.0822182
385.3441012,312.94544
167.4272487,2.240392485
470.6592439,2.774898837
297.702348,295.2704135
72.06002656,66.38823262
307.0119103,57.49101891
8.31813855,227.0599165
268.1648883,69.02030975
152.9281144,275.3148012
2.363876496,2.680864764
370.9165477,53.0582865
192.0641161,3.135988416
200.5216855,889.0633715
8.306050544,215.8085979
6.507529312,104.56155
277.3346042,2.509822719
8.384206393,251.9916563
8.96876918,145.7343228
318.0084227,216.1697966
2.464825237,728.747248
3.485502607,3.114145439
527.6046985,2.56911638
263.2478913,2.981652622
178.8356763,122.3088467
2.828003438,3.0646789
76.79728498,3.547936634
111.6274299,32.08464312
10.06081209,2.935191678
10.51017674,97.11452788
450.4215003,163.6371254
5.998508035,79.25009102
138.3440648,2.746854672
286.7806763,210.4583299
5.183629651,57.77388955
102.4620199,88.0684001
3.963595305,91.64076072
8.300549123,2.918476916
212.8686484,89.30208074
371.2486904,96.6800028
2.852831389,44.60464638
335.7009864,3.028366062
181.5656469,144.5052797
9.736651702,644.6110385
6.632964838,2.730212063
6.684085074,2.923796922
267.9235361,48.08169028
3.417293656,91.23798388
218.588138,169.1657669
138.2767818,94.46843349
11.60022047,3.709731404
5.615392467,99.28987497
253.3052035,83.08323068
196.552695,3.744738306
7.58083126,2.884535915
9.361833314,2.302956999
3.629243071,131.4826222
199.0826944,277.2087209
7.870085678,133.9789652
153.6623225,171.2238707
356.0208406,23.15782557
4.258208529,3.616174669
2.709767804,178.7998615
228.5451998,81.97137195
7.482272718,3.271972343
7.27491823,3.357215195
466.3708224,2.606738071
7.658779369,41.977598
206.0069213,2.614195205
120.5939388,665.3658662
12.0416891,184.1432935
188.9843989,280.4953857
322.5526858,69.54848511
4.797095333,525.8896109
2.82978279,0
189.9556197,215.9593436
455.6958074,52.49737971
226.0105264,52.34987716
157.8590289,165.699714
5.132747875,3.892566547
69.90098025,2.084044378
143.1973112,2.876856732
300.4181685,151.8022755
341.3787666,192.3824158
200.3418238,2.184382243
4.645439583,153.5439489
4.682500121,2.698834104
8.580139575,130.0069328
234.4827628,190.1736126
6.831255185,3.736607736
412.0233851,103.6753151
159.8036583,246.8527912
5.196649797,187.0834229
220.921498,2.909356605
6.625690259,3.568596656
2.434240526,3.389520186
6.457391044,3.211378085
8.367384436,270.0366251
190.4694494,94.87139021
386.5751523,69.34413415
70.48537729,201.5521171
265.7395603,127.2187187
3.429037544,2.854834821
267.6835804,29.8958081
6.962510872,51.81173093
2.991062461,2.924080016
12.13452662,2.478695773
0,2.958280056
375.3293789,3.616030094
3.52266523,225.0836434
0,3.083840961
262.7585587,50.73531574
7.336122034,138.7130531
9.911573593,84.96713702
3.772339438,59.39842714
88.81266958,2.71787114
4.991957004,3.931687199
239.0578871,191.6049852
152.8761174,3.131879515
212.2552026,2.807532862
465.2749642,2.366237928
470.9677807,2.945358413
430.1638252,35.89643737
79.08717851,2.729008617
88.01840992,59.91020847
465.1002422,69.02167764
256.0289701,3.156802916
473.7266996,3.284762307
157.8997974,215.7448164
315.1058911,51.26927762
88.82999851,3.425137331
6.531214243,2.328629269
9.2948175,31.65780387
9.173252024,177.4066311
221.4510609,3.175787565
33.46986608,3.361524353
5.342387183,132.1482089
18.63269677,130.7236197
463.167516,85.07130178
230.8627423,2.690300536
5.230656845,3.5465145
174.5095608,108.4459653
8.929390472,2.946704794
6.840532105,53.01433143
2.834189034,2.461157345
9.587012864,2.629522266
43.04409865,3.349327761
5.779116825,3.099051003
635.1869599,267.6223148
4.882476403,83.65645076
5.639667927,330.2150103
122.5666819,116.0200467
8.279626279,91.67455614
305.1907323,319.7320957
7.959130614,208.1468216
3.746057605,2.488699635
324.1904264,2.810802474
8.195363222,86.6504775
219.5744512,30.8147902
11.02490098,3.142510784
2.801325178,3.64925992
5.501071185,2.888027756
9.048818762,168.4425599
119.8349029,159.0540485
13.79175471,22.80592033
304.9404251,277.5198992
0,2.666501104
390.9013399,119.3252354
390.6652105,54.61361036
7.290227157,3.076821428
154.6137861,44.49376524
8.611407863,3.700006899
6.750123935,0
7.04138212,175.0872708
0,81.91254523
7.208113486,3.426630886
6.566686148,10.55791824
9.9319446,40.72434407
2.758292205,275.0068472
0,111.2032752
3.192800523,2.692441733
270.4584884,131.8066827
53.98234825,3.244826372
137.1979071,85.34558997
2.355311828,3.084795201
3.550594745,3.62937482
2.978882015,27.99221192
165.1705796,32.05479259
5.247366117,183.1720874
106.1941914,3.615078153
11.32450148,281.1836873
281.7135595,69.92641656
11.51270173,140.9486938
393.6398697,65.4095246
5.656382415,202.144963
410.7999506,3.575351652
7.969689848,388.2959542
205.4676719,3.321273386
8.016515153,3.008646475
458.9260018,3.610354442
275.3246324,14.94165809
564.5520223,542.2617242
18.28338949,165.7510702
7.422639434,105.926241
0,161.015836
194.9041819,2.74107641
277.5370361,2.419511861
120.719855,3.206650719
