Time,P1,P2,IM,Rec
264,0.99087111,0.921594485,1.11,0.94874
274,0.991721685,0.925650846,1.11,0.95184
284,0.992480129,0.929438858,1.11,0.9544
294,0.993157876,0.93298103,1.11,0.95706
304,0.993764753,0.936297547,1.11,0.9597
314,0.994309232,0.939406545,1.11,0.96234
324,0.994798643,0.942324364,1.11,0.96426
334,0.995239342,0.945065754,1.11,0.96638
344,0.995636859,0.947644062,1.11,0.96826
354,0.995996015,0.950071389,1.11,0.9703
364,0.996321028,0.95235873,1.11,0.97216
374,0.996615591,0.954516095,1.11,0.97394
384,0.99688295,0.956552616,1.11,0.9754
394,0.997125961,0.958476637,1.11,0.9767
404,0.997347143,0.960295797,1.11,0.97822
414,0.997548724,0.962017104,1.11,0.97944
424,0.997732675,0.963646992,1.11,0.98056
434,0.997900746,0.965191383,1.11,0.98146
444,0.998054491,0.966655733,1.11,0.9823
454,0.998195295,0.968045076,1.11,0.98348
464,0.998324393,0.969364063,1.11,0.98442
474,0.998442886,0.970616999,1.11,0.98528
484,0.998551762,0.971807871,1.11,0.98616
494,0.998651903,0.972940379,1.11,0.9868
504,0.998744103,0.974017955,1.11,0.9875
514,0.998829074,0.975043793,1.11,0.9882
524,0.998907457,0.976020866,1.11,0.98896
534,0.99897983,0.976951941,1.11,0.98962
544,0.999046713,0.9778396,1.11,0.99028
554,0.999108576,0.978686253,1.11,0.99066
564,0.999165846,0.979494151,1.11,0.99104
574,0.999218906,0.9802654,1.11,0.99142
584,0.999268108,0.981001971,1.11,0.99184
594,0.999313766,0.981705708,1.11,0.99234
601,0.999343774,0.98217972,1.11,0.99266
611,0.999384056,0.982831554,1.11,0.99312
621,0.999421514,0.983454984,1.11,0.99342
631,0.999456371,0.98405147,1.11,0.9936
641,0.999488831,0.984622382,1.11,0.99384
651,0.999519079,0.985169009,1.11,0.99402
661,0.999547285,0.985692565,1.11,0.99426
671,0.999573604,0.986194192,1.11,0.99462
681,0.999598179,0.986674968,1.11,0.99482
691,0.999621139,0.987135908,1.11,0.99512
701,0.999642605,0.98757797,1.11,0.99546
711,0.999662685,0.988002058,1.11,0.99566
721,0.99968148,0.988409026,1.11,0.99584
731,0.999699083,0.988799681,1.11,0.99622
741,0.999715578,0.989174786,1.11,0.9964
751,0.999731045,0.989535063,1.11,0.99656
761,0.999745554,0.989881196,1.11,0.99672
771,0.999759173,0.99021383,1.11,0.99678
781,0.999771963,0.990533578,1.11,0.99692
791,0.999783981,0.990841021,1.11,0.99716
801,0.999795279,0.99113671,1.11,0.99726
811,0.999805906,0.991421166,1.11,0.99742
821,0.999815906,0.991694885,1.11,0.9975
831,0.99982532,0.991958338,1.11,0.99772
841,0.999834188,0.99221197,1.11,0.99784
851,0.999842545,0.992456206,1.11,0.998
861,0.999850424,0.992691451,1.11,0.99812
871,0.999857855,0.992918086,1.11,0.9982
881,0.999864867,0.993136477,1.11,0.99834
891,0.999871487,0.993346971,1.11,0.99852
901,0.99987774,0.993549898,1.11,0.99872
911,0.999883647,0.993745573,1.11,0.99886
921,0.99988923,0.993934294,1.11,0.99894
931,0.99989451,0.994116349,1.11,0.99908
941,0.999899505,0.994292008,1.11,0.99914
951,0.999904232,0.994461531,1.11,0.99924
961,0.999908707,0.994625165,1.11,0.9993
971,0.999912945,0.994783147,1.11,0.9994
981,0.99991696,0.994935701,1.11,0.99958
991,0.999920766,0.995083042,1.11,0.99968
4,0.471717846,0.387420282,1.21,0.27566
14,0.600686644,0.548482659,1.21,0.45458
24,0.675144986,0.566464339,1.21,0.52062
34,0.738187575,0.585065955,1.21,0.5767
44,0.787161724,0.607576341,1.21,0.6235
54,0.824792346,0.631909254,1.21,0.66148
64,0.85402909,0.656377707,1.21,0.69482
74,0.877109117,0.679983993,1.21,0.7239
84,0.895614845,0.702218857,1.21,0.74916
94,0.910658927,0.722871814,1.21,0.77006
104,0.923034536,0.741903267,1.21,0.78936
114,0.933318298,0.759365794,1.21,0.8061
124,0.941937996,0.775357623,1.21,0.82168
134,0.949217072,0.789995876,1.21,0.83472
144,0.955404265,0.80340165,1.21,0.84674
154,0.960693748,0.81569205,1.21,0.85784
164,0.965239084,0.826976268,1.21,0.8681
174,0.969163103,0.837353969,1.21,0.87708
184,0.972565035,0.846914963,1.21,0.88574
194,0.975525748,0.855739563,1.21,0.89352
204,0.978111654,0.863899277,1.21,0.90048
214,0.980377671,0.871457636,1.21,0.907
224,0.982369494,0.878471044,1.21,0.91284
234,0.984125357,0.884989597,1.21,0.91848
244,0.985677417,0.891057834,1.21,0.9234
254,0.987052843,0.896715413,1.21,0.92814
264,0.988274691,0.901997714,1.21,0.9321
274,0.989362606,0.906936363,1.21,0.9361
284,0.990333388,0.911559696,1.21,0.93962
294,0.991201452,0.915893157,1.21,0.94366
304,0.991979213,0.919959647,1.21,0.9467
314,0.992677389,0.923779822,1.21,0.94968
324,0.993305268,0.927372362,1.21,0.95272
334,0.993870915,0.93075419,1.21,0.95546
344,0.994381354,0.933940675,1.21,0.9575
354,0.994842716,0.936945802,1.21,0.95982
364,0.995260369,0.939782322,1.21,0.9619
374,0.995639021,0.942461887,1.21,0.96382
384,0.995982808,0.944995157,1.21,0.96552
394,0.996295378,0.947391909,1.21,0.96706
404,0.996579948,0.949661122,1.21,0.96902
414,0.996839363,0.951811056,1.21,0.9708
424,0.997076146,0.95384932,1.21,0.97254
434,0.997292536,0.955782938,1.21,0.97394
444,0.997490522,0.957618398,1.21,0.97502
454,0.997671878,0.959361704,1.21,0.97648
464,0.997838185,0.961018419,1.21,0.97744
474,0.997990858,0.962593702,1.21,0.97838
484,0.998131161,0.964092346,1.21,0.97942
494,0.998260228,0.965518805,1.21,0.98048
504,0.998379077,0.966877228,1.21,0.98162
514,0.998488623,0.968171478,1.21,0.9825
524,0.998589687,0.969405159,1.21,0.98362
534,0.998683013,0.970581634,1.21,0.98412
544,0.99876927,0.971704047,1.21,0.985
554,0.998849062,0.972775339,1.21,0.98564
564,0.998922936,0.97379826,1.21,0.98626
574,0.998991388,0.974775388,1.21,0.98676
584,0.999054867,0.97570914,1.21,0.9876
594,0.99911378,0.976601782,1.21,0.98816
601,0.999152502,0.977203317,1.21,0.9887
611,0.999204485,0.978030889,1.21,0.98924
621,0.999252827,0.978822808,1.21,0.98962
631,0.999297816,0.979580875,1.21,0.99004
641,0.999339714,0.980306786,1.21,0.99052
651,0.999378759,0.981002138,1.21,0.9912
661,0.999415171,0.981668435,1.21,0.9917
671,0.99944915,0.982307096,1.21,0.99204
681,0.999480878,0.982919459,1.21,0.99226
691,0.999510524,0.983506788,1.21,0.99266
701,0.999538241,0.984070276,1.21,0.99314
711,0.99956417,0.984611051,1.21,0.99328
721,0.999588441,0.985130178,1.21,0.9935
731,0.999611174,0.985628666,1.21,0.99376
741,0.999632477,0.98610747,1.21,0.99406
751,0.999652452,0.986567491,1.21,0.99434
761,0.999671193,0.987009588,1.21,0.99472
771,0.999688784,0.987434569,1.21,0.99504
781,0.999705305,0.987843204,1.21,0.99532
791,0.999720829,0.988236221,1.21,0.9957
801,0.999735424,0.988614314,1.21,0.99594
811,0.999749151,0.988978137,1.21,0.9962
821,0.99976207,0.989328316,1.21,0.99654
831,0.999774233,0.989665441,1.21,0.9967
841,0.99978569,0.989990077,1.21,0.99686
851,0.999796487,0.990302757,1.21,0.99714
861,0.999806667,0.990603992,1.21,0.99728
871,0.999816268,0.990894264,1.21,0.9974
881,0.999825329,0.991174035,1.21,0.99746
891,0.999833883,0.991443744,1.21,0.99768
901,0.999841962,0.991703808,1.21,0.9979
911,0.999849596,0.991954625,1.21,0.998
921,0.999856811,0.992196574,1.21,0.99816
931,0.999863634,0.992430016,1.21,0.99836
941,0.999870089,0.992655297,1.21,0.99852
951,0.999876198,0.992872746,1.21,0.99874
961,0.999881981,0.993082674,1.21,0.99888
971,0.999887458,0.993285384,1.21,0.99902
981,0.999892648,0.993481159,1.21,0.99914
991,0.999897566,0.993670273,1.21,0.99926
4,0.41453282,0.336976397,1.31,0.24066
14,0.541024533,0.485142176,1.31,0.39578
24,0.622738736,0.503349644,1.31,0.4627
